order_item_id,order_id,product_id,quantity,unit_price,discount_pct
130781,78865,1814,3,1263.05,10
130782,49594,1384,1,1018.3,5
130783,2478,896,2,1287.25,0
130784,44903,602,3,857.17,20
130785,36184,982,2,954.95,5
130786,23072,498,3,1154.11,15
130787,92400,522,6,681.59,5
130788,26637,353,6,1447.95,5
130789,71633,554,4,915.96,15
130790,787,894,1,668.37,20
130791,80061,285,5,368.12,10
130792,93675,541,3,653.79,20
130793,8357,964,5,1331.78,20
130794,12772,1453,3,648.86,10
130795,18208,1746,7,299.75,5
130796,85514,861,3,1092.13,0
130797,27580,1862,2,521.97,0
130798,63816,1214,6,922.11,5
130799,82842,939,6,275.18,20
130800,99156,1119,7,1242.56,20
130801,46430,1031,7,445.57,10
130802,5789,187,2,672.94,5
130803,80593,1832,6,1114.02,10
130804,97578,1051,1,1075.14,15
130805,9814,542,2,1195.62,0
130806,2175,1265,1,285.16,15
130807,93711,1593,7,167.8,0
130808,32683,1088,7,1347.61,20
130809,6427,239,5,1037.12,5
130810,75553,923,5,1017.4,10
130811,40036,1143,3,626.02,15
130812,50538,48,7,144.7,20
130813,14296,401,3,1391.01,20
130814,31737,596,5,1489.73,10
130815,26237,92,1,1206.85,0
130816,15083,1872,4,1473.32,10
130817,2913,226,1,821.07,0
130818,99128,1160,5,260.7,0
130819,22219,608,5,229.27,5
130820,3024,1404,3,649.6,5
130821,28811,987,3,1399.19,0
130822,9746,142,4,529.58,10
130823,78238,411,7,1337.1,20
130824,80502,498,1,999.3,0
130825,78566,1895,7,1386.32,20
130826,70571,284,2,346.73,5
130827,71200,1264,6,515.39,15
130828,29705,893,7,374.6,0
130829,8235,1310,7,1479.3,0
130830,40304,1890,1,622.43,5
130831,82512,1033,3,1095.5,5
130832,32692,1547,5,647.72,20
130833,75154,16,7,566.55,15
130834,85903,661,3,809.57,0
130835,19702,215,6,1098.37,20
130836,49209,422,4,676.96,5
130837,76556,1845,6,129.72,0
130838,87813,990,6,164.02,15
130839,79675,66,7,121.81,20
130840,85218,781,3,1276.06,0
130841,2916,215,6,922.93,5
130842,8816,853,3,195.57,20
130843,12627,1261,7,1481.66,20
130844,2564,59,3,1484.44,15
130845,33322,435,7,461.22,20
130846,2961,596,2,628.46,5
130847,90244,1299,7,834.88,5
130848,1539,1121,6,302.22,5
130849,7843,801,4,72.41,20
130850,16420,166,6,1149.2,15
130851,65344,794,1,504.49,0
130852,15173,1109,7,209.52,10
130853,29926,154,2,918.62,0
130854,3877,1796,1,372.67,5
130855,71315,1796,1,1310.48,10
130856,88335,1639,3,656.02,15
130857,66869,487,7,177.96,20
130858,44987,709,2,420.39,5
130859,53632,366,1,843.0,5
130860,83596,877,3,126.89,0
130861,74306,1231,2,934.92,15
130862,32319,1624,2,267.94,10
130863,19838,409,7,766.31,5
130864,51719,450,3,1036.56,10
130865,8996,36,7,1382.31,20
130866,48463,798,1,813.98,0
130867,29885,850,3,926.05,20
130868,77747,872,4,1180.24,20
130869,67558,813,6,255.74,20
130870,62535,256,3,1018.04,20
130871,17400,241,5,8.31,20
130872,38322,1767,2,1316.89,5
130873,75143,1212,6,164.92,5
130874,21796,600,6,991.4,20
130875,29779,1621,3,75.89,15
130876,17788,1597,5,145.71,15
130877,10749,368,6,179.37,20
130878,11091,1565,3,423.6,10
130879,12156,1187,6,1389.54,15
130880,80235,1297,7,414.61,20
130881,26526,168,2,1424.79,15
130882,18337,1076,2,481.61,10
130883,14671,888,6,83.13,5
130884,7983,365,1,578.59,20
130885,80275,1914,5,586.18,10
130886,93651,456,2,233.79,20
130887,67235,1805,6,811.39,5
130888,47512,1572,2,783.64,15
130889,10449,1808,6,799.15,0
130890,27978,187,5,597.72,15
130891,21316,1295,4,38.12,15
130892,15957,67,3,23.47,10
130893,96704,1392,1,40.84,0
130894,48624,167,2,1049.71,10
130895,20467,1256,1,835.93,5
130896,24647,1655,5,42.82,20
130897,96373,836,6,661.56,10
130898,80179,746,3,1198.59,10
130899,48926,116,5,599.99,10
130900,26111,1655,6,266.61,10
130901,72207,1757,1,1159.86,0
130902,93526,1734,3,1495.4,20
130903,54257,1043,6,536.83,15
130904,48370,1267,3,1161.07,5
130905,59765,1851,7,736.99,20
130906,35194,1322,5,1328.49,5
130907,57404,1256,7,871.42,5
130908,27869,268,1,820.84,20
130909,63259,1775,2,1297.79,5
130910,41258,1296,5,1470.04,15
130911,43975,1770,7,409.6,15
130912,19606,1867,7,1283.23,0
130913,72782,450,4,955.03,0
130914,81136,822,5,903.19,15
130915,74791,1502,1,393.42,10
130916,1868,275,6,1035.72,15
130917,79440,1686,7,831.31,10
130918,36564,1834,4,983.79,15
130919,34209,1143,5,537.4,5
130920,47509,634,2,1429.19,15
130921,78845,74,7,897.98,5
130922,85562,748,5,1043.77,15
130923,81232,1704,7,419.1,20
130924,70940,1810,2,794.89,10
130925,98783,1789,5,279.57,0
130926,57664,1052,3,1320.98,15
130927,14313,288,7,428.21,10
130928,129,251,1,1476.1,15
130929,60270,235,2,208.76,20
130930,87775,826,6,1429.08,5
130931,40593,1681,5,424.14,0
130932,16565,1089,2,758.17,20
130933,98972,1161,4,440.93,0
130934,23683,1845,1,830.67,10
130935,14656,827,6,1377.98,5
130936,83545,1530,1,580.7,10
130937,37694,758,5,665.46,0
130938,62736,1926,4,1437.76,20
130939,5322,1830,3,1370.59,20
130940,43289,479,1,168.34,20
130941,22768,861,5,598.33,10
130942,20284,1968,3,557.37,15
130943,52637,867,5,442.2,15
130944,71226,993,3,437.04,5
130945,12441,1651,7,1049.43,5
130946,31259,799,2,1228.93,15
130947,31466,944,5,520.45,20
130948,58891,1926,3,1437.77,15
130949,76254,713,4,989.45,5
130950,59048,876,1,797.44,10
130951,86842,388,3,930.64,5
130952,67810,600,1,525.54,10
130953,6012,872,5,1435.94,20
130954,69471,511,7,774.34,5
130955,43978,1656,4,1316.31,10
130956,29760,173,1,1416.94,0
130957,71574,1707,6,185.42,20
130958,15847,64,4,348.7,15
130959,86473,1260,1,1090.06,0
130960,98966,1835,3,1327.7,5
130961,53235,1382,2,347.26,0
130962,64034,1929,7,231.19,5
130963,82952,1846,2,463.63,5
130964,89158,1512,1,1265.56,15
130965,54089,1571,7,1360.12,0
130966,93206,6,5,378.3,15
130967,27214,1043,7,1360.79,5
130968,92634,995,3,1247.63,10
130969,47612,923,6,654.15,20
130970,34867,1232,4,726.17,10
130971,993,668,2,630.11,10
130972,30339,996,5,970.96,5
130973,6103,1255,4,665.72,0
130974,5487,1538,5,1262.02,10
130975,45361,734,4,939.26,5
130976,80677,862,2,942.87,0
130977,30970,1352,4,700.85,20
130978,17226,1573,2,1193.17,0
130979,52530,134,2,1420.32,20
130980,11598,3,3,619.89,5
130981,57046,1898,2,998.23,15
130982,57715,638,2,1341.98,5
130983,8801,939,7,1086.49,10
130984,45589,1836,2,319.27,5
130985,29685,1562,7,1066.55,20
130986,91486,1975,6,528.27,15
130987,63058,289,4,1337.38,0
130988,51190,1603,1,551.33,20
130989,71221,1388,5,1118.07,0
130990,58480,1490,3,880.42,15
130991,26099,474,6,1344.34,10
130992,83729,244,1,723.18,10
130993,15425,376,3,13.66,0
130994,96536,15,3,1194.82,5
130995,89174,1313,2,8.49,20
130996,93935,1589,7,783.57,15
130997,8900,791,4,1117.51,10
130998,17578,347,6,1462.1,15
130999,18976,1611,1,596.18,0
131000,63725,796,1,841.42,10
131001,17903,842,4,597.17,5
131002,43994,781,5,470.32,15
131003,12078,1011,5,950.57,15
131004,15154,1975,2,515.27,5
131005,1139,1704,2,646.15,15
131006,9405,489,6,296.2,10
131007,71725,1302,5,356.09,20
131008,63787,636,1,255.37,15
131009,8293,1390,6,545.88,15
131010,24380,817,1,493.75,15
131011,82066,1323,5,399.79,20
131012,65187,417,6,306.01,10
131013,22564,498,5,641.95,0
131014,79974,1282,6,252.32,15
131015,42393,1530,7,837.46,10
131016,82278,1432,2,1238.79,0
131017,37650,574,6,327.89,0
131018,7657,91,2,993.43,0
131019,82741,543,5,818.44,15
131020,95854,1602,6,1472.24,0
131021,7203,483,3,295.95,5
131022,92705,1529,1,1464.14,15
131023,28528,629,6,867.19,10
131024,93735,1722,3,183.22,5
131025,13016,1204,2,645.2,0
131026,99867,161,7,1361.0,10
131027,29688,1769,6,69.8,10
131028,77670,1430,4,1302.74,10
131029,83623,836,5,787.39,15
131030,20380,1359,5,892.03,15
131031,50405,1408,5,611.71,5
131032,77116,125,5,976.3,20
131033,32556,180,5,593.35,0
131034,86948,726,1,693.7,20
131035,75777,761,1,839.85,15
131036,72809,510,2,798.69,10
131037,24200,101,2,741.54,0
131038,97360,1272,4,672.86,10
131039,50831,284,5,306.25,0
131040,1690,369,3,1456.9,15
131041,45527,1288,1,425.55,20
131042,37981,1024,3,373.4,10
131043,97846,1368,6,909.45,10
131044,66853,1064,5,137.59,20
131045,43868,1460,7,270.39,5
131046,79982,1023,6,65.28,10
131047,76638,1112,2,471.82,5
131048,1569,81,1,69.45,15
131049,90895,669,3,1213.65,5
131050,62577,984,6,22.24,20
131051,69441,339,1,1251.87,10
131052,18201,1230,7,93.27,15
131053,94891,1031,2,1350.64,5
131054,11673,1501,7,1418.49,0
131055,7647,191,7,277.64,15
131056,26552,408,3,203.99,15
131057,15087,1268,6,767.57,15
131058,1877,271,7,1180.22,15
131059,2519,1075,4,463.75,15
131060,16661,1096,5,17.27,10
131061,19216,771,4,763.51,20
131062,39704,41,2,111.87,5
131063,56163,1700,4,776.97,15
131064,30960,497,2,261.34,10
131065,28431,1854,6,942.76,0
131066,61007,1868,2,1102.83,0
131067,45569,1733,5,1447.67,5
131068,1006,1985,7,1355.18,20
131069,72709,1143,3,69.23,20
131070,4245,1549,1,1464.92,20
131071,55690,423,1,175.71,0
131072,53765,1422,3,741.2,20
131073,95898,1972,2,1336.61,10
131074,49644,157,6,140.4,10
131075,22773,1137,2,243.06,10
131076,74066,1232,6,305.18,15
131077,30147,179,5,131.68,15
131078,28428,508,1,676.22,20
131079,82891,1265,4,1283.12,10
131080,49046,1804,4,800.09,20
131081,22347,1653,2,262.45,5
131082,86958,1251,1,557.14,0
131083,23365,910,6,484.77,5
131084,13542,874,4,399.72,20
131085,7794,715,6,1113.23,20
131086,68269,675,5,1345.71,20
131087,21872,1449,7,711.27,20
131088,52408,800,7,1041.53,15
131089,39438,1372,6,1157.3,15
131090,7435,1619,7,1242.81,20
131091,98487,1515,5,564.51,0
131092,33917,416,1,118.79,0
131093,93578,794,6,330.79,20
131094,36980,1668,2,7.1,15
131095,2160,357,6,1390.77,20
131096,60932,737,3,1181.07,10
131097,64767,1655,6,1102.26,20
131098,3333,1882,4,1187.12,15
131099,19086,592,3,233.82,20
131100,21260,33,2,462.13,20
131101,84878,206,2,328.41,20
131102,68086,1295,7,519.75,0
131103,83965,363,2,1458.64,5
131104,42122,278,3,1185.52,0
131105,44096,1726,7,833.05,5
131106,60427,1667,5,447.74,20
131107,2995,632,4,1224.53,5
131108,62022,505,3,947.74,20
131109,39426,757,1,1242.42,10
131110,5177,1012,2,1277.9,5
131111,92278,242,4,92.67,5
131112,39905,165,3,956.2,10
131113,32390,1725,3,12.49,20
131114,6658,1651,5,528.93,5
131115,59601,23,4,1024.01,5
131116,34745,650,4,1193.38,10
131117,95454,1418,3,1139.9,0
131118,22824,1061,6,437.85,10
131119,72707,141,7,1445.88,5
131120,33061,736,4,1175.4,0
131121,83228,791,1,856.62,15
131122,51630,21,1,1459.97,15
131123,45700,1488,5,275.68,10
131124,68832,805,1,1139.75,5
131125,30718,1505,2,208.25,15
131126,66662,635,7,215.95,0
131127,61302,1699,4,1479.87,15
131128,61779,1087,2,301.05,5
131129,98639,728,6,497.48,20
131130,31673,470,2,1253.43,5
131131,56854,1956,2,218.01,5
131132,81064,1003,1,563.27,0
131133,69776,409,4,504.73,10
131134,79786,1135,6,1282.5,20
131135,74519,1841,7,682.88,5
131136,60336,1013,5,906.13,0
131137,34551,483,3,579.1,15
131138,91300,1305,4,452.02,20
131139,70102,967,4,703.52,5
131140,56061,414,4,721.06,20
131141,38949,379,5,1045.1,0
131142,47872,604,7,102.67,15
131143,97401,75,5,36.22,10
131144,54226,485,2,1245.48,10
131145,75779,1860,5,1063.63,15
131146,82213,492,6,29.7,15
131147,46602,1304,3,481.56,10
131148,67576,820,7,269.26,10
131149,43560,509,1,1123.74,10
131150,91116,36,3,732.07,5
131151,96649,1050,7,28.52,10
131152,29489,1406,2,891.19,0
131153,71863,758,7,1362.1,5
131154,44458,1573,2,1094.17,0
131155,7482,214,6,1094.19,15
131156,33512,1665,6,536.15,15
131157,48035,1984,5,366.33,5
131158,83270,195,2,483.92,20
131159,79391,398,2,913.98,5
131160,99128,71,3,415.2,5
131161,90798,1293,1,949.25,15
131162,37874,113,4,339.9,10
131163,83757,189,3,74.39,20
131164,52264,1958,1,920.35,10
131165,22382,105,2,951.74,5
131166,99990,1536,7,137.13,20
131167,60652,961,7,990.59,0
131168,83090,1362,1,1460.35,20
131169,8875,1244,4,1046.17,20
131170,72995,466,1,1300.3,5
131171,40663,551,6,714.12,5
131172,35807,869,4,424.93,15
131173,52985,1656,4,155.27,5
131174,27430,504,7,50.8,20
131175,99693,1835,7,1257.56,15
131176,63885,1119,4,1265.29,15
131177,42209,1814,2,807.49,15
131178,43769,1179,4,1273.75,10
131179,66833,3,1,1238.92,5
131180,35023,1396,1,676.16,10
131181,38460,402,7,235.32,0
131182,81662,1322,2,1054.61,15
131183,24385,1681,3,1002.12,20
131184,31437,1828,3,604.36,0
131185,74539,866,3,89.82,20
131186,12098,596,4,1122.87,10
131187,92982,1807,5,1472.5,0
131188,79635,926,3,553.16,10
131189,26922,687,1,1308.53,15
131190,50383,1844,7,1175.95,0
131191,3656,25,4,1271.99,5
131192,49402,439,3,622.11,0
131193,84073,1956,2,614.54,15
131194,80488,5,3,1489.28,10
131195,21833,260,7,139.41,15
131196,68458,922,2,386.21,20
131197,91431,809,4,1012.52,10
131198,80297,555,5,1159.06,5
131199,68396,1214,4,449.59,5
131200,21831,1144,5,1495.9,10
131201,44285,422,7,378.45,20
131202,68138,1091,7,483.4,15
131203,30833,1622,2,576.24,10
131204,4921,359,4,486.28,15
131205,36204,1019,3,1440.98,5
131206,1199,1388,7,505.83,10
131207,85378,1194,2,1037.49,15
131208,66537,761,5,1193.01,20
131209,43767,1678,3,442.14,10
131210,29502,1889,4,938.51,10
131211,60007,276,2,1230.83,20
131212,26803,768,7,1349.01,20
131213,32737,1801,5,473.96,10
131214,51567,1089,1,800.93,0
131215,89906,341,7,715.14,5
131216,22447,1326,2,697.07,0
131217,91774,1774,6,1210.53,15
131218,16688,1686,2,812.53,0
131219,78778,619,1,1359.78,20
131220,20826,527,7,664.43,15
131221,31349,731,7,640.99,0
131222,94460,843,6,234.25,10
131223,17978,514,6,761.98,0
131224,42979,1501,7,945.38,20
131225,134,1153,4,622.03,5
131226,23516,1286,2,556.76,5
131227,28834,48,1,715.2,0
131228,68470,1087,7,1264.46,0
131229,52319,210,1,151.69,5
131230,42164,1928,3,182.75,20
131231,80895,1171,4,1020.72,15
131232,30887,89,4,656.76,0
131233,14721,463,3,605.66,20
131234,17490,572,5,19.11,5
131235,99569,982,4,1196.93,20
131236,85500,1406,6,275.62,0
131237,83624,267,1,908.33,15
131238,19271,1191,6,322.88,15
131239,26364,431,6,132.91,15
131240,72339,785,3,90.65,15
131241,65541,210,6,1196.39,20
131242,19227,1752,1,431.14,0
131243,97196,1715,6,659.77,0
131244,18829,652,2,245.96,5
131245,81839,1856,5,436.77,5
131246,93280,776,5,615.2,20
131247,66907,517,4,239.65,15
131248,40195,295,5,1419.59,10
131249,75695,710,1,1296.63,10
131250,95679,1497,4,1479.45,0
131251,88972,1160,5,638.58,20
131252,55887,1749,3,90.14,10
131253,4865,138,3,210.32,15
131254,52780,1672,7,1480.02,0
131255,76333,1022,6,1421.69,15
131256,99664,1816,2,1346.51,10
131257,96095,449,6,1240.46,20
131258,26442,495,2,575.88,0
131259,16265,338,6,1017.48,15
131260,50873,1474,1,126.85,0
131261,55082,1613,5,1158.43,10
131262,48762,1583,2,928.87,15
131263,32749,1412,4,739.76,20
131264,53829,613,6,876.62,0
131265,93632,1068,4,519.24,5
131266,56066,1794,5,164.29,5
131267,52777,2000,7,947.13,10
131268,76774,435,3,423.65,5
131269,82626,66,6,356.03,5
131270,13496,1885,1,859.95,0
131271,93555,934,5,1375.69,5
131272,46530,885,1,831.46,15
131273,83711,1589,7,718.5,0
131274,47313,1263,2,289.45,10
131275,98052,366,1,1030.14,0
131276,37442,1979,4,188.73,15
131277,91556,68,2,71.83,20
131278,37637,69,1,1455.57,15
131279,20775,599,1,219.92,20
131280,21452,958,2,190.04,20
131281,80270,1919,3,357.75,15
131282,45634,167,6,1233.12,15
131283,63536,1448,5,1432.67,10
131284,17106,847,2,234.79,10
131285,35594,189,7,637.65,5
131286,30303,1751,7,1161.2,20
131287,60829,1751,2,123.09,0
131288,43787,315,7,106.53,10
131289,27815,1191,6,473.43,10
131290,52885,1689,5,431.95,10
131291,25143,567,5,830.08,5
131292,64254,502,4,1190.12,5
131293,17833,303,1,360.55,0
131294,12016,1225,3,5.59,10
131295,91684,1091,1,137.15,10
131296,67980,1183,2,635.19,5
131297,52710,326,3,650.66,15
131298,21324,1309,1,477.62,20
131299,48250,1892,2,455.83,5
131300,4224,1806,6,673.84,0
131301,58799,622,1,638.4,10
131302,33944,540,5,706.1,20
131303,39740,1103,7,829.76,15
131304,40961,1868,4,1364.46,20
131305,70829,724,6,281.18,15
131306,90442,335,3,241.84,15
131307,93413,1278,3,1281.25,5
131308,14565,1475,5,448.63,0
131309,40004,66,6,318.62,5
131310,56659,688,4,997.98,20
131311,73094,1884,2,905.39,15
131312,40289,1907,2,1088.64,5
131313,14676,509,6,832.07,5
131314,89018,361,2,1443.58,5
131315,82168,1705,2,674.74,10
131316,7912,708,5,292.89,10
131317,74535,852,3,789.82,15
131318,27768,1315,3,347.0,10
131319,44336,1989,7,1343.41,0
131320,27933,457,4,1136.31,5
131321,79962,295,7,1134.72,20
131322,69732,1970,3,262.37,10
131323,18684,1924,2,726.9,10
131324,70980,1306,4,297.03,20
131325,41844,1174,7,282.44,15
131326,71613,189,5,50.01,0
131327,33371,1975,3,1413.65,5
131328,54263,1915,7,760.59,10
131329,34183,1510,1,937.09,20
131330,72722,1720,7,1076.44,10
131331,46847,532,2,263.37,5
131332,39563,1290,4,1355.59,15
131333,81928,1219,3,945.14,15
131334,27885,92,7,715.72,20
131335,53984,1676,6,1436.53,15
131336,60395,1872,6,1252.15,0
131337,55308,1140,2,1177.35,20
131338,88122,1391,2,674.6,10
131339,48784,1326,4,1499.86,5
131340,37162,180,3,783.42,20
131341,24932,426,1,1306.77,10
131342,36500,991,4,202.4,10
131343,18706,1194,3,389.97,20
131344,93915,532,6,659.5,15
131345,77562,1159,5,778.31,20
131346,48635,1202,4,496.48,15
131347,86705,1398,7,208.95,5
131348,70283,1505,4,762.19,5
131349,45066,1109,1,1254.13,10
131350,19047,357,4,1443.04,5
131351,66670,274,4,1350.66,20
131352,54094,919,3,1391.69,15
131353,11939,1956,3,1041.16,5
131354,81952,292,7,1114.67,20
131355,84912,1853,2,1234.21,0
131356,59621,280,5,746.24,5
131357,17039,345,3,22.11,10
131358,2666,187,4,760.66,10
131359,31128,1522,4,1166.67,0
131360,77828,340,4,415.41,10
131361,43719,1777,6,356.75,20
131362,90871,1168,2,931.99,10
131363,89960,1977,3,1331.41,5
131364,92500,834,4,905.17,10
131365,25420,683,6,948.92,5
131366,34960,1391,4,52.84,20
131367,25097,1544,1,661.0,10
131368,1368,1328,7,128.28,20
131369,4966,1475,6,658.42,10
131370,71356,597,2,760.79,10
131371,2835,519,2,244.56,15
131372,3562,31,1,1491.14,10
131373,54973,292,5,1210.77,15
131374,65788,213,3,751.28,5
131375,15196,542,1,65.55,0
131376,72132,1158,3,170.42,20
131377,14394,1837,6,920.31,5
131378,16327,1724,5,1393.69,10
131379,73348,921,2,309.6,15
131380,59464,1598,5,189.62,0
131381,92590,1126,6,1221.37,0
131382,90533,1863,1,707.66,10
131383,94291,1837,7,433.87,10
131384,97579,326,5,1205.53,10
131385,1525,1897,1,992.56,10
131386,16795,420,2,219.69,10
131387,13590,1758,4,206.94,20
131388,29318,253,5,298.03,5
131389,97037,372,1,802.97,15
131390,95859,1366,5,1246.12,0
131391,16648,470,5,1417.2,5
131392,59403,1038,4,394.07,15
131393,57296,571,5,500.18,5
131394,4540,1080,6,209.05,10
131395,68877,137,6,881.18,10
131396,51758,1456,1,1059.55,5
131397,88860,339,2,80.37,20
131398,82900,1546,2,700.97,5
131399,81158,1483,2,631.01,15
131400,93755,1623,4,59.24,10
131401,68335,480,7,1301.11,5
131402,78827,542,2,1395.57,5
131403,950,130,4,312.91,0
131404,92821,1768,4,1256.8,15
131405,92343,1368,2,1084.52,0
131406,5550,1450,4,1298.9,10
131407,60694,1196,5,232.11,15
131408,11272,530,6,892.19,15
131409,86543,1427,3,1420.28,10
131410,71111,1707,3,511.35,0
131411,60105,364,5,577.06,5
131412,66279,1593,2,546.02,10
131413,3032,1494,4,1110.73,20
131414,57663,31,6,811.6,20
131415,47864,92,4,835.89,0
131416,59771,935,2,1433.97,10
131417,85004,1565,6,324.9,0
131418,3262,1574,6,502.73,0
131419,35845,1048,2,1276.6,10
131420,40398,1741,4,51.68,5
131421,67244,1694,6,398.95,0
131422,95237,1395,5,1320.36,15
131423,701,1819,3,1059.25,10
131424,19067,866,6,134.9,10
131425,96276,1462,3,281.56,10
131426,30435,100,4,1230.72,5
131427,99102,753,7,1223.44,5
131428,43208,358,4,209.51,10
131429,82297,1657,4,154.96,5
131430,19832,1737,7,1110.95,10
131431,24629,1595,4,1384.26,15
131432,87741,1886,2,529.2,10
131433,66974,703,4,394.0,15
131434,4192,996,1,570.54,0
131435,79276,1329,2,233.39,15
131436,56030,1188,6,1264.07,15
131437,7692,316,7,249.08,20
131438,81098,654,3,1201.4,15
131439,93399,767,3,1067.58,5
131440,23052,1490,6,1198.48,15
131441,4902,1794,5,1461.7,20
131442,68049,1776,3,1046.64,5
131443,90663,740,5,167.18,20
131444,57782,631,6,502.22,10
131445,5039,1408,7,1489.87,5
131446,29260,1529,5,1080.85,0
131447,97690,1285,4,1388.33,15
131448,7645,625,6,969.58,15
131449,25378,144,6,1253.83,20
131450,21702,160,6,1455.8,20
131451,80780,1922,1,1140.81,15
131452,65454,839,1,873.73,10
131453,26678,1869,1,742.61,10
131454,1416,1499,3,1217.85,5
131455,2093,1962,5,468.03,10
131456,67821,1140,7,17.39,5
131457,72160,1134,3,380.36,15
131458,53985,729,4,1348.19,15
131459,65387,436,7,646.2,5
131460,70188,1078,3,1047.18,0
131461,84645,686,3,1108.43,0
131462,71287,1896,5,1091.78,10
131463,17566,785,2,444.39,15
131464,87888,1827,7,701.24,0
131465,17978,1977,3,317.83,20
131466,12303,1042,3,916.21,15
131467,65096,1543,7,447.82,0
131468,42438,1755,7,887.98,20
131469,71846,1755,7,182.5,0
131470,77106,701,2,293.23,10
131471,2228,212,6,886.18,20
131472,45549,1622,4,714.72,15
131473,78856,1013,5,1211.63,15
131474,39340,1660,3,157.03,5
131475,39174,1286,5,1090.41,20
131476,14454,958,7,1129.07,20
131477,32604,1240,5,5.38,5
131478,41469,971,7,904.05,5
131479,86718,1791,3,1292.83,5
131480,12970,1802,4,662.0,15
131481,733,878,2,627.63,10
131482,59582,357,3,1393.02,5
131483,4799,401,7,536.43,0
131484,61401,1004,4,1362.71,10
131485,86675,262,7,797.69,20
131486,1330,1095,7,766.6,20
131487,86540,971,5,21.37,10
131488,90728,547,4,583.68,15
131489,22516,1650,3,172.59,5
131490,82673,1312,7,1214.21,5
131491,85848,178,1,1083.82,20
131492,88146,231,3,240.71,5
131493,87054,247,6,872.27,15
131494,11838,68,1,338.67,15
131495,47568,238,2,950.49,10
131496,96179,1094,5,646.39,5
131497,4219,1318,3,995.64,0
131498,56898,1486,2,1059.27,10
131499,15939,1893,7,615.54,10
131500,31775,672,7,1261.66,10
131501,11428,1004,6,1252.36,10
131502,23994,672,4,861.41,20
131503,41279,383,4,1244.71,0
131504,12368,1598,2,148.81,15
131505,60541,28,7,782.94,0
131506,51208,1322,2,1488.87,10
131507,36110,1207,5,943.13,0
131508,32190,1042,3,1323.39,15
131509,35554,522,2,683.0,15
131510,26220,245,2,338.19,15
131511,44257,763,4,647.74,15
131512,49055,1354,5,539.93,15
131513,9367,775,1,209.71,0
131514,88888,1979,6,1065.53,0
131515,67135,1297,6,1427.96,0
131516,10924,1434,6,318.56,5
131517,21562,1246,6,1492.82,10
131518,89586,1903,2,317.23,20
131519,77304,427,3,164.23,15
131520,87265,979,4,459.56,0
131521,1374,35,2,1289.77,0
131522,1976,503,4,81.98,0
131523,73776,526,1,1179.23,10
131524,59213,1328,1,1322.46,0
131525,21155,545,2,209.22,15
131526,19484,283,1,1463.41,20
131527,82420,913,2,465.3,10
131528,38382,195,2,253.21,0
131529,74515,1224,3,816.61,0
131530,14297,918,7,491.49,15
131531,68195,583,4,770.56,15
131532,434,1441,4,246.87,15
131533,22509,782,6,461.21,20
131534,71205,996,2,1480.61,20
131535,62621,988,5,294.27,0
131536,68922,687,5,363.97,5
131537,7604,788,6,186.95,20
131538,4023,1460,7,335.03,5
131539,99897,1812,6,1181.55,10
131540,73190,333,3,1437.06,0
131541,68390,229,5,1309.89,0
131542,59703,142,1,447.12,20
131543,30010,755,6,567.57,0
131544,83016,1992,5,119.16,20
131545,41445,50,2,1032.39,15
131546,75682,1123,1,1218.07,10
131547,71771,1288,3,1007.39,0
131548,40824,1706,1,1164.99,5
131549,81190,1462,6,1493.76,10
131550,54382,1412,2,633.19,10
131551,71679,342,2,1425.21,20
131552,26051,1566,7,437.68,20
131553,82946,684,5,591.54,5
131554,69399,1199,7,1289.39,5
131555,92419,39,4,326.22,0
131556,14458,1975,5,368.4,5
131557,21770,218,2,38.35,20
131558,74841,1977,5,1136.96,5
131559,77682,1450,4,1323.8,15
131560,9476,1936,6,1138.08,15
131561,4451,805,6,467.41,5
131562,49675,1767,4,592.55,0
131563,11981,395,4,1035.91,20
131564,31889,1078,1,61.64,0
131565,17901,1489,5,730.36,15
131566,35230,1116,7,794.4,5
131567,83300,844,5,1246.3,5
131568,67683,1709,3,1372.86,5
131569,9800,259,4,692.14,20
131570,92998,1829,7,925.95,10
131571,32218,880,2,856.28,5
131572,41700,293,1,1189.28,5
131573,83597,187,5,1413.14,5
131574,52011,1285,4,1279.18,20
131575,13415,524,2,872.23,15
131576,15426,920,4,698.86,0
131577,5181,1910,4,320.29,5
131578,57146,1004,5,1392.29,5
131579,6001,766,1,964.19,20
131580,29262,1143,5,749.98,5
131581,49525,1625,5,997.42,0
131582,17027,1017,1,1221.2,15
131583,26149,1368,3,116.31,20
131584,61592,761,1,1056.08,20
131585,63823,1819,6,264.27,15
131586,85009,1213,3,1302.01,10
131587,30865,596,1,1416.22,0
131588,86531,671,7,1426.95,15
131589,86638,194,2,834.99,15
131590,67141,1135,1,1059.56,20
131591,62609,1639,1,1079.88,0
131592,95865,1464,6,669.94,10
131593,93450,1139,3,540.12,5
131594,64907,496,2,1395.25,10
131595,41364,102,1,615.65,0
131596,71436,1184,4,1350.52,20
131597,59714,456,1,112.58,20
131598,49066,323,6,1155.13,10
131599,38272,402,4,1127.41,5
131600,49788,852,6,136.08,5
131601,22231,1106,3,724.98,0
131602,90988,1904,6,892.74,5
131603,15133,1950,5,507.17,0
131604,72803,1440,6,1455.81,20
131605,70574,1807,5,411.68,10
131606,99798,1672,5,1436.96,0
131607,84670,1057,2,1492.12,20
131608,46773,1289,4,1194.15,0
131609,52542,400,4,1368.49,0
