"order_id","total"
60685,"1314.84"
60685,"896.23"
60685,"1029.47"
60686,"692.08"
60686,"1024.28"
60687,"824.97"
60687,"602.56"
60688,"658.85"
60689,"1178.80"
60689,"969.63"
60690,"1131.36"
60690,"392.99"
60691,"792.50"
60691,"839.56"
60691,"594.67"
60691,"1072.63"
60691,"773.45"
60691,"654.00"
60692,"178.79"
60692,"1446.69"
60693,"680.79"
60693,"237.06"
60693,"256.15"
60694,"70.88"
60694,"1024.07"
60694,"197.29"
60694,"1137.19"
60694,"252.32"
60694,"406.14"
60695,"1404.24"
60695,"162.83"
60695,"1037.16"
60695,"810.75"
60696,"741.52"
60696,"573.55"
60697,"19.60"
60697,"1302.55"
60697,"372.19"
60698,"48.47"
60698,"211.32"
60698,"1365.36"
60698,"987.53"
60699,"464.35"
60700,"193.85"
60700,"89.22"
60700,"954.99"
60700,"891.31"
60701,"1185.34"
60701,"104.97"
60701,"1097.62"
60701,"1137.85"
60702,"1157.32"
60702,"1045.22"
60702,"141.94"
60703,"128.63"
60703,"689.90"
60703,"709.69"
60703,"905.24"
60704,"646.20"
60704,"1029.68"
60704,"1167.80"
60704,"518.07"
60704,"377.07"
60705,"1293.97"
60706,"1084.50"
60707,"494.34"
60708,"1159.44"
60708,"851.37"
60708,"1186.42"
60708,"53.34"
60709,"59.05"
60711,"404.02"
60711,"481.25"
60711,"869.33"
60712,"134.56"
60712,"1329.56"
60712,"881.04"
60713,"1407.82"
60713,"1043.62"
60713,"278.38"
60713,"356.07"
60714,"828.14"
60714,"979.12"
60714,"1195.35"
60714,"256.63"
60714,"1124.96"
60715,"68.79"
60715,"218.60"
60715,"1105.21"
60715,"390.24"
60715,"450.30"
60715,"869.85"
60715,"124.10"
60716,"712.67"
60716,"131.01"
60717,"991.88"
60717,"784.84"
60717,"822.61"
60717,"1208.10"
60717,"672.22"
60717,"603.89"
60718,"710.80"
60718,"204.28"
60718,"635.32"
60718,"1037.19"
60718,"362.44"
60719,"702.84"
60719,"1078.52"
60720,"918.94"
60721,"374.85"
60721,"568.91"
60722,"973.88"
60722,"898.32"
60722,"50.29"
60722,"934.87"
60723,"1052.71"
60723,"659.49"
60723,"700.26"
60723,"795.38"
60723,"1239.86"
60723,"464.70"
60723,"231.43"
60723,"1103.70"
60724,"578.95"
60724,"967.87"
60724,"1379.95"
60725,"1136.46"
60725,"582.26"
60725,"994.88"
60726,"1315.14"
60726,"481.84"
60727,"652.74"
60727,"31.47"
60727,"1479.09"
60728,"1321.29"
60729,"887.86"
60729,"865.41"
60729,"183.22"
60729,"1326.07"
60730,"463.82"
60730,"607.69"
60730,"281.21"
60731,"194.59"
60731,"208.23"
60731,"847.74"
60731,"823.99"
60731,"881.83"
60731,"1217.68"
60732,"50.25"
60733,"1172.35"
60733,"234.52"
60733,"7.34"
60733,"77.74"
60734,"532.57"
60734,"436.24"
60735,"113.71"
60736,"362.06"
60737,"334.81"
60737,"1274.27"
60737,"364.38"
60737,"798.49"
60737,"631.34"
60737,"217.94"
60737,"271.70"
60738,"1024.86"
60738,"645.52"
60738,"926.57"
60738,"1030.82"
60738,"918.07"
60738,"882.45"
60739,"687.59"
60739,"13.10"
60740,"339.78"
60740,"1313.10"
60740,"985.32"
60742,"197.74"
60742,"691.34"
60742,"81.14"
60742,"576.18"
60742,"719.13"
60743,"415.10"
60743,"1155.16"
60743,"347.19"
60743,"374.43"
60743,"1215.13"
60744,"1316.05"
60744,"176.42"
60744,"1056.65"
60744,"216.05"
60744,"635.14"
60744,"82.93"
60745,"772.04"
60745,"1181.76"
60745,"655.46"
60745,"98.09"
60745,"729.83"
60745,"240.70"
60746,"342.95"
60746,"1303.48"
60747,"623.01"
60747,"570.94"
60747,"507.30"
60747,"725.39"
60748,"17.98"
60748,"610.99"
60748,"883.69"
60749,"1160.57"
60749,"1169.01"
60749,"715.58"
60750,"154.77"
60750,"1142.66"
60750,"772.86"
60751,"683.44"
60751,"747.35"
60751,"243.64"
60751,"1224.51"
60752,"652.41"
60753,"670.31"
60753,"855.67"
60753,"961.48"
60753,"467.76"
60753,"416.04"
60753,"368.93"
60754,"1235.87"
60754,"741.71"
60754,"553.06"
60754,"493.47"
60754,"26.45"
60755,"460.99"
60755,"624.08"
60755,"835.06"
60756,"1023.95"
60757,"473.55"
60757,"442.17"
60757,"401.28"
60757,"348.04"
60757,"433.15"
60758,"1119.54"
60759,"422.77"
60759,"1031.76"
60759,"1157.22"
60759,"720.99"
60759,"391.49"
60760,"977.07"
60760,"1125.60"
60760,"996.60"
60760,"1042.82"
60761,"1348.07"
60761,"958.26"
60761,"85.90"
60761,"370.06"
60762,"428.81"
60762,"98.24"
60762,"74.93"
60763,"788.59"
60763,"618.41"
60764,"1005.12"
60764,"699.52"
60765,"1096.03"
60766,"594.45"
60767,"1080.24"
60768,"670.74"
60768,"1347.23"
60768,"1154.62"
60768,"1184.69"
60769,"484.13"
60770,"181.43"
60770,"1153.30"
60770,"352.50"
60770,"1268.76"
60772,"691.46"
60772,"1383.93"
60772,"6.19"
60772,"972.95"
60772,"121.05"
60773,"1084.84"
60773,"973.54"
60773,"1087.81"
60774,"1136.18"
60774,"1345.98"
60774,"1069.16"
60775,"869.98"
60775,"1387.52"
60775,"1326.60"
60775,"533.69"
60776,"980.93"
60776,"441.19"
60777,"309.11"
60777,"1111.54"
60778,"616.24"
60779,"1091.59"
60779,"489.75"
60779,"80.06"
60780,"440.84"
60780,"992.17"
60780,"634.68"
60780,"303.91"
60781,"1034.12"
60781,"538.29"
60782,"914.46"
60782,"782.81"
60782,"93.32"
60782,"984.70"
60782,"572.20"
60782,"495.09"
60783,"468.50"
60783,"1183.96"
60784,"1330.83"
60784,"396.01"
60784,"956.71"
60784,"75.23"
60784,"688.19"
60784,"567.49"
60784,"462.05"
60785,"125.12"
60785,"78.38"
60785,"983.32"
60785,"242.08"
60785,"1324.07"
60786,"1240.71"
60786,"182.14"
60787,"441.60"
60787,"1184.50"
60787,"884.58"
60787,"1121.63"
60787,"857.76"
60787,"116.39"
60788,"1386.86"
60788,"1047.81"
60788,"878.57"
60789,"1209.36"
60789,"1198.23"
60789,"338.35"
60789,"553.58"
60790,"478.93"
60790,"192.73"
60790,"626.08"
60791,"380.27"
60791,"794.44"
60792,"22.88"
60792,"1282.59"
60792,"588.98"
60792,"463.62"
60792,"9.79"
60793,"1089.72"
60793,"807.37"
60793,"1099.62"
60794,"656.61"
60794,"92.68"
60794,"731.37"
60794,"1153.29"
60795,"640.50"
60795,"41.30"
60795,"389.12"
60795,"1338.52"
60795,"909.86"
60796,"795.71"
60796,"499.96"
60796,"194.89"
60796,"702.05"
60796,"68.64"
60797,"396.56"
60797,"331.23"
60798,"1133.31"
60798,"1405.10"
60798,"24.99"
60798,"614.14"
60799,"301.98"
60799,"1114.69"
60799,"317.63"
60800,"1208.73"
60800,"451.52"
60802,"113.36"
60802,"428.03"
60803,"636.20"
60803,"470.34"
60803,"701.19"
60803,"895.79"
60805,"1200.63"
60807,"353.86"
60808,"659.01"
60808,"1015.82"
60809,"796.92"
60810,"1085.09"
60810,"624.50"
60810,"1195.68"
60811,"855.15"
60811,"340.20"
60811,"44.98"
60812,"468.21"
60812,"1144.90"
60812,"958.76"
60812,"1180.88"
60812,"1215.46"
60813,"801.30"
60813,"60.67"
60813,"548.65"
60814,"446.62"
60814,"1333.90"
60814,"512.31"
60815,"362.02"
60815,"1335.48"
60815,"836.20"
60815,"283.41"
60815,"13.36"
60815,"1142.74"
60816,"532.85"
60816,"245.10"
60816,"974.14"
60817,"1406.94"
60817,"912.07"
60817,"870.62"
60819,"873.45"
60819,"70.66"
60819,"996.35"
60819,"964.74"
60820,"616.03"
60820,"568.77"
60821,"99.95"
60821,"727.22"
60821,"1135.22"
60821,"920.37"
60822,"451.18"
60822,"901.96"
60822,"892.87"
60823,"758.97"
60823,"643.68"
60823,"121.62"
60823,"177.65"
60824,"136.33"
60824,"22.03"
60824,"705.51"
60825,"1052.70"
60825,"134.43"
60825,"90.35"
60825,"1225.70"
60825,"395.04"
60826,"181.20"
60826,"259.06"
60826,"1044.91"
60826,"956.84"
60827,"688.53"
60827,"1083.45"
60827,"788.26"
60827,"223.91"
60828,"909.23"
60829,"123.09"
60830,"1096.40"
60830,"1083.87"
60830,"452.32"
60830,"1122.64"
60830,"29.84"
60831,"401.57"
60831,"62.27"
60832,"1026.93"
60833,"173.41"
60833,"540.17"
60833,"1037.39"
60834,"536.15"
60834,"123.54"
60834,"1161.61"
60835,"618.82"
60835,"657.08"
60835,"1246.88"
60836,"346.83"
60836,"1311.80"
60836,"798.37"
60836,"617.68"
60836,"640.55"
60836,"1186.80"
60837,"407.09"
60837,"1121.98"
60837,"1462.44"
60837,"466.50"
60837,"1207.04"
60839,"450.40"
60840,"425.72"
60840,"986.50"
60841,"1019.32"
60842,"1250.96"
60842,"485.44"
60842,"302.04"
60842,"558.74"
60843,"501.50"
60843,"761.62"
60843,"1083.95"
60844,"143.23"
60845,"558.03"
60845,"266.59"
60846,"715.47"
60846,"163.41"
60846,"6.42"
60847,"1283.00"
60847,"1322.16"
60847,"1219.71"
60848,"578.54"
60848,"1188.94"
60848,"1252.34"
60848,"1027.05"
60850,"1171.39"
60851,"1342.65"
60852,"673.65"
60852,"280.78"
60852,"947.36"
60853,"1128.39"
60853,"658.61"
60853,"195.37"
60853,"46.89"
60853,"794.38"
60853,"1313.11"
60854,"1070.97"
60854,"676.89"
60855,"366.74"
60855,"75.59"
60855,"1275.53"
60856,"1204.84"
60856,"1042.47"
60857,"879.97"
60857,"1087.35"
60857,"655.85"
60858,"188.05"
60859,"480.38"
60859,"1147.15"
60859,"1014.00"
60859,"496.13"
60859,"195.47"
60859,"153.68"
60860,"1266.58"
60860,"318.13"
60860,"557.92"
60860,"125.06"
60860,"892.82"
60861,"114.76"
60862,"925.49"
60862,"735.55"
60862,"585.95"
60862,"1147.76"
60863,"1341.47"
60864,"1155.96"
60864,"62.66"
60864,"361.32"
60865,"298.12"
60865,"697.73"
60866,"727.32"
60866,"1154.06"
60867,"160.40"
60868,"945.72"
60868,"217.75"
60868,"1017.32"
60868,"682.20"
60869,"359.64"
60869,"818.16"
60869,"322.15"
60870,"403.60"
60870,"613.39"
60871,"422.43"
60871,"807.82"
60871,"1425.90"
60871,"1105.73"
60871,"500.85"
60871,"256.07"
60872,"391.38"
60872,"172.62"
60872,"430.81"
60872,"1251.37"
60872,"232.36"
60872,"951.86"
60872,"815.98"
60874,"591.12"
60874,"759.34"
60875,"965.27"
60876,"297.65"
60876,"1176.19"
60876,"834.11"
60877,"939.90"
60877,"1010.87"
60878,"275.28"
60878,"875.30"
60878,"146.08"
60879,"1004.97"
60879,"560.53"
60879,"920.12"
60879,"1023.12"
60880,"249.17"
60880,"529.64"
60880,"852.19"
60880,"611.50"
60881,"232.60"
60881,"253.33"
60881,"903.44"
60881,"796.60"
60881,"982.11"
60881,"468.14"
60882,"766.94"
60882,"948.28"
60882,"781.39"
60883,"145.10"
60883,"963.39"
60883,"139.06"
60884,"593.39"
60884,"1193.26"
60885,"52.20"
60885,"552.03"
60885,"144.40"
60886,"325.28"
60886,"621.69"
60886,"679.27"
60886,"328.12"
60886,"279.29"
60887,"752.89"
60887,"186.46"
60887,"318.27"
60887,"1329.09"
60887,"1204.53"
60888,"1336.91"
60888,"280.20"
60888,"279.34"
60889,"1221.60"
60889,"437.66"
60889,"685.41"
60889,"29.52"
60889,"436.20"
60889,"1190.77"
60889,"328.13"
60890,"1136.96"
60890,"397.22"
60890,"1162.63"
60890,"346.28"
60891,"697.83"
60891,"304.92"
60891,"5.64"
60892,"142.35"
60892,"1342.92"
60892,"120.42"
60893,"1107.52"
60893,"439.39"
60894,"1296.37"
60894,"323.31"
60895,"446.83"
60895,"360.78"
60896,"1105.49"
60896,"906.75"
60896,"724.47"
60897,"76.20"
60897,"72.73"
60898,"374.47"
60898,"80.17"
60898,"587.09"
60899,"841.96"
60899,"358.18"
60899,"91.63"
60900,"56.02"
60900,"418.05"
60900,"377.57"
60900,"1083.30"
60900,"582.57"
60900,"333.16"
60901,"1155.30"
60901,"757.70"
60901,"81.53"
60902,"107.73"
60902,"1120.12"
60902,"136.69"
60902,"336.10"
60903,"1025.47"
60903,"64.86"
60904,"668.36"
60904,"719.06"
60904,"449.62"
60904,"177.75"
60905,"282.09"
60905,"928.26"
60906,"1060.83"
60906,"542.14"
60907,"734.45"
60907,"1004.02"
60908,"1368.24"
60908,"980.45"
60909,"45.59"
60909,"617.35"
60909,"105.12"
60909,"828.56"
60909,"1134.59"
60911,"283.55"
60911,"142.72"
60911,"732.38"
60912,"717.50"
60912,"979.10"
60912,"615.73"
60912,"1155.11"
60913,"1179.64"
60914,"1373.80"
60914,"1020.85"
60914,"888.95"
60914,"896.94"
60915,"421.24"
60916,"355.39"
60916,"898.70"
60916,"987.51"
60916,"207.14"
60917,"513.22"
60917,"677.58"
60917,"1079.82"
60918,"1167.44"
60918,"1322.52"
60918,"801.14"
60919,"186.32"
60919,"881.17"
60919,"1098.17"
60919,"116.82"
60919,"557.78"
60920,"1186.98"
60920,"256.62"
60920,"189.47"
60920,"984.94"
60920,"696.37"
60921,"570.68"
60921,"1369.55"
60921,"1069.30"
60922,"519.24"
60923,"690.10"
60923,"355.61"
60923,"369.17"
60924,"929.34"
60924,"26.49"
60924,"892.27"
60925,"1012.68"
60925,"971.28"
60925,"717.72"
60926,"287.27"
60926,"391.15"
60926,"1075.20"
60927,"674.86"
60928,"1259.73"
60928,"678.73"
60928,"562.93"
60929,"104.94"
60929,"531.85"
60929,"75.94"
60929,"900.65"
60930,"787.69"
60931,"721.41"
60932,"664.58"
60932,"1028.88"
60932,"1062.96"
60932,"493.94"
60933,"985.76"
60933,"424.30"
60933,"329.63"
60933,"311.24"
60934,"754.40"
60934,"605.39"
60935,"167.15"
60936,"1024.17"
60936,"297.32"
60936,"154.98"
60936,"557.48"
60936,"987.52"
60936,"1376.79"
60936,"1040.34"
60936,"132.89"
60937,"1419.76"
60937,"701.39"
60938,"1212.50"
60938,"294.99"
60939,"375.07"
60939,"211.74"
60939,"675.16"
60940,"852.87"
60940,"1117.56"
60940,"191.28"
60940,"165.82"
60941,"28.94"
60941,"236.92"
60941,"910.84"
60941,"828.65"
60942,"820.08"
60943,"1081.62"
60943,"365.54"
60943,"340.60"
60944,"178.56"
60944,"269.94"
60944,"1032.34"
60944,"496.15"
60944,"224.71"
60945,"206.94"
60945,"877.96"
60946,"766.39"
60946,"235.89"
60947,"235.30"
60947,"1123.33"
60947,"644.14"
60947,"844.03"
60947,"839.62"
60947,"422.91"
60948,"525.60"
60948,"1121.00"
60948,"517.85"
60948,"334.59"
60948,"845.65"
60948,"579.54"
60950,"5.82"
60950,"751.57"
60950,"96.42"
60951,"765.07"
60951,"608.71"
60952,"934.78"
60952,"525.11"
60953,"408.11"
60953,"449.04"
60953,"1149.61"
60953,"376.85"
60954,"1034.67"
60954,"4.37"
60954,"333.07"
60954,"981.15"
60955,"706.64"
60955,"9.80"
60955,"540.60"
60955,"1393.17"
60956,"1224.63"
60956,"574.10"
60957,"941.29"
60957,"490.82"
60957,"928.69"
60957,"308.85"
60957,"27.63"
60957,"837.37"
60959,"1310.09"
60959,"637.39"
60959,"497.03"
60960,"752.86"
60961,"334.77"
60961,"1017.04"
60961,"629.51"
60961,"856.27"
60961,"1158.54"
60961,"399.08"
60961,"1355.47"
60963,"147.73"
60963,"762.15"
60963,"1167.83"
60963,"549.31"
60964,"616.70"
60964,"608.48"
60964,"264.38"
60964,"772.97"
60964,"376.28"
60964,"242.10"
60964,"381.09"
60965,"930.24"
60965,"127.17"
60965,"739.49"
60965,"1318.77"
60966,"1314.15"
60966,"32.46"
60967,"196.48"
60968,"1196.60"
60968,"707.28"
60968,"273.51"
60968,"687.08"
60968,"469.34"
60968,"543.64"
60969,"614.64"
60969,"462.13"
60970,"831.86"
60971,"312.50"
60971,"308.64"
60971,"1335.47"
60971,"1168.72"
60971,"1071.72"
60971,"902.97"
60971,"1344.08"
60972,"422.79"
60972,"1202.86"
60972,"1001.80"
60973,"1231.82"
60973,"413.85"
60974,"1029.93"
60975,"37.84"
60975,"843.98"
60976,"569.13"
60976,"637.38"
60976,"1083.41"
60976,"800.06"
60977,"656.29"
60977,"1218.19"
60977,"1213.32"
60978,"1391.97"
60978,"227.38"
60979,"776.71"
60979,"709.16"
60979,"1222.58"
60980,"898.89"
60981,"753.51"
60981,"1126.53"
60982,"634.71"
60982,"672.19"
60982,"901.45"
60983,"558.32"
60983,"926.26"
60984,"1060.00"
60986,"17.64"
60986,"1245.02"
60986,"614.96"
60986,"855.70"
60986,"39.02"
60987,"610.70"
60987,"1039.07"
60988,"1052.50"
60989,"1236.93"
60989,"856.32"
60989,"561.92"
60990,"911.98"
60990,"1274.59"
60991,"690.84"
60991,"153.23"
60992,"777.89"
60992,"761.06"
60993,"215.32"
60993,"209.53"
60994,"289.01"
60994,"1161.50"
60994,"899.11"
60995,"1274.22"
60995,"1287.80"
60995,"782.69"
60995,"167.46"
60996,"1405.32"
60996,"620.48"
60996,"141.41"
60996,"317.76"
60996,"1168.86"
60997,"1104.12"
60997,"581.48"
60998,"1178.13"
60999,"424.40"
60999,"1126.26"
60999,"4.19"
61000,"1031.61"
61000,"584.01"
61000,"728.28"
61001,"140.88"
61001,"816.89"
61001,"292.71"
61001,"240.14"
61002,"1423.21"
61003,"1395.86"
61004,"72.13"
61004,"1373.87"
61004,"987.16"
61004,"1232.15"
61004,"601.78"
61005,"398.60"
61005,"1223.24"
61005,"176.12"
61005,"27.13"
61005,"516.90"
61005,"184.14"
61005,"340.40"
61005,"434.25"
61005,"443.31"
61006,"672.74"
61007,"251.00"
61007,"110.39"
61007,"1019.64"
61007,"1102.83"
61007,"211.27"
61008,"226.34"
61008,"456.22"
61008,"818.98"
61008,"642.07"
61009,"484.99"
61009,"474.39"
61009,"1306.19"
61009,"314.11"
61009,"145.77"
61010,"1197.22"
61010,"1095.40"
61010,"95.23"
61010,"899.48"
61011,"1023.61"
61011,"492.96"
61011,"447.91"
61012,"976.26"
61012,"1080.34"
61013,"314.69"
61013,"284.86"
61014,"635.81"
61015,"199.03"
61015,"342.09"
61016,"537.26"
61016,"715.42"
61016,"258.97"
61016,"667.66"
61017,"1054.46"
61017,"830.71"
61017,"262.53"
61018,"1312.68"
61018,"522.53"
61018,"401.48"
61019,"155.67"
61019,"1181.28"
61019,"1149.20"
61020,"766.15"
61020,"609.29"
61020,"861.42"
61020,"125.61"
61021,"278.40"
61021,"1095.07"
61021,"165.58"
61021,"700.59"
61021,"1089.50"
61021,"249.18"
61022,"1004.72"
61022,"42.34"
61022,"1039.51"
61023,"57.35"
61023,"1085.82"
61023,"499.13"
61023,"981.86"
61024,"62.70"
61024,"191.85"
61024,"1063.67"
61024,"1459.74"
61025,"291.24"
61025,"999.71"
61025,"56.37"
61026,"389.98"
61026,"1131.47"
61027,"807.15"
61028,"504.98"
61029,"326.61"
61029,"767.68"
61030,"478.75"
61030,"431.84"
61030,"913.19"
61030,"1166.97"
61031,"1104.79"
61031,"285.87"
61032,"326.50"
61033,"398.69"
61033,"979.62"
61034,"350.08"
61034,"52.42"
61034,"1361.41"
61034,"23.40"
61034,"633.81"
61034,"1015.69"
61035,"1161.19"
61035,"831.57"
61036,"141.06"
61036,"1265.57"
61037,"531.71"
61037,"1034.72"
61038,"304.02"
61038,"226.96"
61038,"1166.82"
61039,"564.31"
61039,"786.46"
61039,"355.43"
61039,"93.50"
61040,"618.23"
61040,"610.60"
61040,"723.07"
61040,"30.19"
61040,"1107.50"
61040,"490.44"
61040,"697.31"
61041,"1055.17"
61044,"526.40"
61044,"91.64"
61045,"190.02"
61045,"280.24"
61046,"1124.97"
61046,"776.17"
61046,"159.09"
61047,"879.84"
61047,"1054.94"
61047,"551.59"
61048,"42.43"
61048,"1242.51"
61050,"1176.12"
61050,"436.75"
61051,"265.13"
61052,"286.59"
61052,"190.23"
61052,"426.81"
61053,"25.09"
61054,"329.81"
61054,"909.52"
61055,"1068.11"
61055,"285.29"
61055,"1120.03"
61056,"954.08"
61057,"941.15"
61057,"1179.93"
61058,"1035.42"
61058,"1168.71"
61058,"507.22"
61059,"1028.03"
61059,"394.86"
61060,"1058.47"
61060,"699.58"
61061,"1274.90"
61061,"794.33"
61061,"581.97"
61061,"1036.20"
61062,"540.94"
61062,"68.68"
61062,"478.86"
61063,"93.77"
61063,"65.75"
61064,"1165.04"
61064,"808.21"
61064,"940.41"
61064,"816.62"
61064,"800.67"
61065,"569.46"
61065,"702.59"
61065,"751.11"
61066,"89.59"
61066,"1221.71"
61066,"562.78"
61066,"1049.58"
61066,"1286.91"
61067,"1448.44"
61067,"121.21"
61067,"258.80"
61068,"52.23"
61068,"1329.49"
61068,"882.41"
61068,"418.83"
61068,"454.71"
61068,"547.17"
61069,"1154.78"
61069,"1113.90"
61069,"720.95"
61070,"714.71"
61070,"393.54"
61070,"784.37"
61071,"676.81"
61071,"73.10"
61071,"1008.80"
61072,"189.83"
61072,"366.61"
61073,"637.11"
61073,"207.99"
61073,"354.86"
61073,"43.06"
61073,"682.09"
61075,"758.74"
61075,"427.18"
61075,"283.08"
61075,"891.41"
61075,"935.09"
61076,"1285.46"
61076,"585.39"
61076,"582.51"
61076,"761.98"
61076,"627.42"
61076,"606.22"
61076,"261.59"
61077,"973.56"
61077,"1281.36"
61078,"1053.44"
61078,"731.83"
61079,"1372.90"
61079,"410.96"
61080,"475.44"
61080,"1038.45"
61080,"692.96"
61081,"1167.62"
61081,"558.01"
61081,"477.93"
61082,"1075.88"
61082,"650.46"
61082,"343.02"
61083,"635.63"
61083,"346.92"
61084,"1042.56"
61085,"673.53"
61085,"302.11"
61085,"1243.11"
61086,"1471.56"
61086,"1062.97"
61086,"1429.20"
61086,"1074.20"
61086,"619.91"
61086,"1083.70"
61088,"1299.58"
61088,"708.84"
61088,"500.53"
61088,"1101.72"
61089,"498.11"
61089,"228.64"
61089,"1186.50"
61090,"864.84"
61090,"1006.38"
61090,"786.11"
61090,"682.86"
61090,"629.94"
61091,"1407.13"
61091,"501.05"
61091,"761.35"
61091,"186.80"
61092,"642.58"
61092,"1033.08"
61092,"419.36"
61093,"743.30"
61094,"699.31"
61094,"1011.70"
61094,"191.12"
61094,"99.88"
61095,"373.36"
61095,"1251.67"
61095,"689.79"
61095,"50.21"
61095,"183.80"
61095,"440.93"
61095,"319.31"
61096,"772.94"
61096,"232.61"
61097,"1129.05"
61098,"736.20"
61098,"974.58"
61100,"180.03"
61100,"794.89"
61100,"1092.92"
61100,"8.72"
61101,"931.34"
61101,"1256.46"
61101,"533.27"
61101,"1112.49"
61102,"941.02"
61102,"688.26"
61104,"313.12"
61104,"1042.78"
61104,"1036.94"
61104,"221.47"
61105,"423.50"
61106,"631.75"
61106,"832.03"
61107,"344.14"
61107,"16.83"
61107,"828.64"
61107,"858.83"
61107,"1040.46"
61107,"1012.46"
61107,"192.37"
61108,"1243.85"
61108,"1118.03"
61108,"1256.39"
61109,"494.95"
61110,"617.86"
61110,"968.44"
61110,"1045.54"
61111,"584.90"
61111,"1036.84"
61111,"128.79"
61111,"423.71"
61111,"1375.26"
61112,"143.74"
61113,"11.95"
61113,"782.96"
61113,"1328.29"
61114,"448.72"
61114,"861.23"
61114,"1030.46"
61115,"1256.38"
61115,"845.95"
61115,"459.47"
61115,"1160.43"
61115,"1287.66"
61117,"1368.29"
61117,"807.90"
61118,"1057.22"
61118,"1337.08"
61118,"1050.99"
61119,"495.99"
61119,"649.32"
61119,"862.46"
61119,"792.06"
61119,"356.86"
61120,"267.02"
61120,"129.22"
61120,"1274.81"
61121,"620.98"
61121,"304.84"
61121,"620.59"
61122,"1229.38"
61122,"1140.97"
61122,"1327.61"
61122,"198.24"
61123,"1431.87"
61123,"49.95"
61123,"385.31"
61124,"1140.36"
61124,"494.22"
61124,"525.90"
61124,"1159.68"
61125,"198.03"
61126,"317.79"
61126,"117.82"
61126,"1092.50"
61126,"559.33"
61126,"513.94"
61127,"1326.08"
61127,"1170.20"
61128,"434.93"
61129,"251.66"
61129,"1101.23"
61129,"612.38"
61129,"413.23"
61129,"1006.11"
61130,"932.86"
61130,"137.34"
61130,"229.42"
61130,"179.06"
61131,"873.82"
61131,"1063.82"
61132,"609.58"
61133,"985.42"
61133,"1050.20"
61133,"877.81"
61133,"1137.15"
61134,"1324.07"
61134,"946.98"
61134,"1275.58"
61134,"597.29"
61134,"1039.77"
61135,"1121.68"
61135,"22.39"
61136,"313.54"
61137,"1159.69"
61137,"33.24"
61137,"685.55"
61137,"1261.45"
61137,"108.42"
61138,"171.76"
61138,"116.67"
61138,"757.97"
61138,"586.22"
61138,"311.64"
61138,"118.66"
61138,"68.34"
61139,"1288.93"
61139,"444.39"
61139,"1075.96"
61139,"1411.48"
61139,"470.89"
61140,"699.92"
61140,"478.15"
61141,"495.51"
61141,"1445.07"
61142,"208.02"
61142,"240.24"
61143,"338.92"
61143,"368.51"
61143,"459.61"
61143,"1291.65"
61143,"757.80"
61144,"671.10"
61145,"179.88"
61146,"400.00"
61147,"637.63"
61148,"994.33"
61148,"255.00"
61148,"671.82"
61148,"20.21"
61149,"1041.94"
61149,"974.63"
61149,"770.70"
61149,"1238.00"
61150,"704.74"
61151,"1029.43"
61151,"979.95"
61151,"690.58"
61152,"255.24"
61152,"583.21"
61153,"475.34"
61153,"298.20"
61154,"714.64"
61154,"1486.04"
61154,"1164.69"
61154,"457.94"
61155,"1223.61"
61155,"1032.62"
61155,"316.00"
61155,"1317.97"
61155,"710.98"
61156,"333.68"
61156,"53.08"
61157,"6.43"
61157,"625.86"
61158,"1084.28"
61158,"1361.55"
61158,"1064.11"
61158,"495.48"
61158,"526.18"
61158,"1251.45"
61159,"195.26"
61159,"420.97"
61159,"1030.69"
61159,"467.76"
61159,"233.15"
61159,"745.25"
61159,"879.66"
61160,"1163.35"
61161,"554.34"
61162,"440.54"
61162,"180.47"
61163,"933.61"
61163,"328.16"
61163,"613.15"
61163,"1209.06"
61163,"129.92"
61163,"763.83"
61164,"414.30"
61165,"81.16"
61165,"334.54"
61165,"17.36"
61165,"307.84"
61165,"749.05"
61165,"1020.63"
61165,"1136.76"
61165,"439.86"
61165,"404.55"
61166,"570.22"
61166,"1210.43"
61166,"91.88"
61168,"677.33"
61169,"24.19"
61169,"992.63"
61169,"232.63"
61170,"138.00"
61170,"1394.11"
61170,"666.79"
61170,"655.73"
61171,"698.03"
61172,"94.73"
61172,"127.23"
61172,"426.38"
61174,"584.23"
61174,"696.97"
61175,"1021.48"
61175,"452.84"
61175,"210.83"
61175,"711.36"
61176,"973.47"
61176,"315.22"
61176,"64.03"
61176,"752.23"
61176,"572.24"
61176,"148.93"
61177,"1211.97"
61177,"47.38"
61177,"756.39"
61178,"1194.57"
61178,"895.75"
61179,"857.40"
61179,"132.30"
61179,"18.28"
61179,"668.14"
61180,"1055.37"
61180,"858.77"
61180,"1130.15"
61181,"1059.26"
61181,"1194.71"
61181,"23.25"
61181,"848.67"
61181,"975.40"
61181,"446.87"
61181,"657.78"
61182,"1113.87"
61182,"1153.84"
61182,"1086.60"
61182,"619.56"
61182,"899.91"
61182,"358.32"
61184,"200.53"
61184,"1452.63"
61184,"759.48"
61184,"822.41"
61185,"546.25"
61186,"712.07"
61187,"409.43"
61187,"1001.84"
61187,"196.97"
61187,"1026.46"
61188,"700.21"
61188,"744.09"
61188,"255.05"
61188,"421.83"
61189,"812.79"
61189,"645.53"
61189,"501.92"
61189,"314.07"
61189,"1298.46"
61189,"443.86"
61189,"264.81"
61190,"371.47"
61190,"858.05"
61190,"741.06"
61190,"333.18"
61191,"1417.54"
61191,"303.17"
61191,"433.66"
