order_id,customer_id,order_date,order_status
41561,159,2023-01-25,COMPLETE
41562,7310,2024-08-30,completed
41563,117,2023-09-25,Completed
41564,9684,2025-09-06,Cancelled
41565,985,2023-11-13,completed
41566,3238,2024-10-12,completed
41567,8978,2023-06-05,Completed
41568,7719,2022-01-17,Completed
41569,9811,2025-05-31,completed
41570,1528,2025-10-06,completed
41571,5443,2023-08-09,COMPLETE
41572,1833,2025-11-14,Cancelled
41573,8113,2023-10-03,Completed
41574,1146,2022-01-24,COMPLETE
41575,1254,2023-10-02,completed
41576,2189,2025-02-12,completed
41577,9598,2022-05-16,COMPLETE
41578,1187,2023-06-26,COMPLETE
41579,9641,2024-01-18,completed
41580,9195,2025-01-26,Cancelled
41581,2612,2024-12-03,COMPLETE
41582,7656,2023-04-22,Completed
41583,9679,2022-05-10,completed
41584,2952,2024-05-27,Completed
41585,8173,2022-01-08,completed
41586,2112,2022-03-20,Completed
41587,7714,2023-12-27,completed
41588,5539,2023-05-29,Completed
41589,6960,2024-11-12,COMPLETE
41590,8906,2025-07-20,Completed
41591,2241,2023-08-12,Cancelled
41592,6597,2023-06-06,Cancelled
41593,1475,2022-08-22,Cancelled
41594,1024,2025-07-03,Completed
41595,5106,2022-04-03,COMPLETE
41596,398,2023-08-10,Completed
41597,6318,2022-12-18,completed
41598,4014,2023-09-13,Completed
41599,3329,2024-11-30,completed
41600,1874,2025-03-03,completed
41601,4634,2022-11-25,Cancelled
41602,5750,2025-12-02,COMPLETE
41603,7960,2024-02-13,COMPLETE
41604,4397,2023-07-31,Completed
41605,8820,2023-02-16,Cancelled
41606,2799,2023-05-08,completed
41607,6868,2025-12-11,Cancelled
41608,9859,2023-07-07,completed
41609,947,2025-09-24,COMPLETE
41610,623,2025-01-25,Cancelled
41611,2162,2022-09-07,COMPLETE
41612,1761,2024-06-12,COMPLETE
41613,6290,2024-11-24,completed
41614,2981,2024-09-26,Completed
41615,1215,2025-01-27,Cancelled
41616,620,2023-05-20,completed
41617,3603,2022-03-01,COMPLETE
41618,7319,2022-07-08,Cancelled
41619,5815,2025-02-21,completed
41620,4888,2025-07-23,completed
41621,4250,2023-07-19,COMPLETE
41622,6112,2025-02-08,COMPLETE
41623,2614,2022-02-20,COMPLETE
41624,9827,2024-04-10,completed
41625,7769,2023-11-14,Cancelled
41626,4769,2024-08-30,COMPLETE
41627,4056,2024-02-14,completed
41628,8049,2024-09-29,Completed
41629,101,2025-03-13,Completed
41630,5861,2022-08-13,Cancelled
41631,7377,2022-07-03,Cancelled
41632,3630,2024-02-28,completed
41633,766,2023-09-15,Cancelled
41634,7050,2023-07-10,COMPLETE
41635,3405,2025-07-09,Completed
41636,3567,2024-07-09,COMPLETE
41637,4666,2025-04-30,Completed
41638,6726,2024-03-25,Completed
41639,5440,2022-11-06,Completed
41640,3280,2024-06-10,COMPLETE
41641,8925,2022-03-21,COMPLETE
41642,1407,2023-08-25,completed
41643,7740,2023-08-25,Completed
41644,3927,2024-10-25,Completed
41645,779,2022-01-12,completed
41646,1373,2022-05-05,Completed
41647,8511,2024-02-27,Completed
41648,9088,2023-03-29,COMPLETE
41649,9189,2022-02-19,completed
41650,6859,2023-10-26,Completed
41651,5862,2024-10-06,completed
41652,3529,2023-01-29,Cancelled
41653,6600,2025-09-02,Completed
41654,2142,2023-04-02,Cancelled
41655,3463,2024-11-02,Cancelled
41656,1253,2023-12-29,COMPLETE
41657,1521,2022-11-13,completed
41658,585,2024-07-03,completed
41659,6336,2024-11-11,Completed
41660,880,2023-12-07,Completed
41661,462,2024-10-21,Cancelled
41662,3635,2024-12-19,COMPLETE
41663,8803,2022-07-08,completed
41664,7111,2024-06-07,completed
41665,6942,2025-01-25,Cancelled
41666,1337,2022-01-23,Completed
41667,961,2023-01-25,completed
41668,9578,2023-01-06,COMPLETE
41669,6973,2025-12-23,Cancelled
41670,5055,2025-08-21,Cancelled
41671,6389,2023-05-26,Completed
41672,2296,2025-08-09,COMPLETE
41673,7331,2024-11-07,Completed
41674,7801,2024-03-28,Cancelled
41675,3269,2022-12-23,completed
41676,2732,2024-01-07,Completed
41677,4714,2025-06-04,COMPLETE
41678,8675,2025-06-06,Cancelled
41679,2256,2022-09-17,completed
41680,8070,2025-08-04,completed
41681,7120,2025-04-14,COMPLETE
41682,7736,2022-11-08,COMPLETE
41683,4232,2023-08-20,completed
41684,4319,2022-02-15,Cancelled
41685,9673,2023-06-22,completed
41686,4382,2025-10-16,completed
41687,3405,2022-08-08,COMPLETE
41688,7194,2022-12-10,Cancelled
41689,7746,2022-01-15,completed
41690,5565,2025-01-22,COMPLETE
41691,4910,2024-05-16,COMPLETE
41692,4429,2024-02-16,Completed
41693,2163,2023-04-30,Cancelled
41694,3088,2025-05-13,Completed
41695,4240,2022-01-31,Cancelled
41696,6785,2023-01-13,Completed
41697,2634,2025-06-24,Cancelled
41698,5134,2024-08-02,Completed
41699,6353,2024-05-04,Cancelled
41700,7122,2024-08-24,completed
41701,5211,2025-05-07,COMPLETE
41702,3633,2024-12-10,COMPLETE
41703,9238,2025-11-20,completed
41704,8040,2022-02-27,COMPLETE
41705,1698,2023-12-22,COMPLETE
41706,410,2022-07-15,Cancelled
41707,3228,2023-12-18,Completed
41708,915,2023-10-01,completed
41709,9375,2024-09-02,completed
41710,8279,2025-05-09,Completed
41711,8599,2025-04-06,COMPLETE
41712,4616,2022-06-28,Cancelled
41713,2058,2022-10-01,Completed
41714,7426,2022-09-27,completed
41715,2326,2022-02-08,Completed
41716,3205,2024-04-01,Cancelled
41717,9673,2023-02-19,COMPLETE
41718,4664,2023-03-26,Completed
41719,8468,2025-03-09,Completed
41720,8669,2022-11-21,COMPLETE
41721,2246,2022-10-27,completed
41722,7492,2022-09-20,COMPLETE
41723,2532,2022-11-03,Completed
41724,5305,2025-07-18,Completed
41725,5653,2024-12-23,COMPLETE
41726,27,2023-02-21,COMPLETE
41727,7507,2023-04-21,Completed
41728,6255,2025-03-25,completed
41729,371,2023-08-03,Completed
41730,5830,2022-08-31,Completed
41731,6769,2024-04-22,Completed
41732,9866,2022-07-02,completed
41733,8178,2025-06-23,completed
41734,6613,2024-01-01,Completed
41735,5412,2022-01-07,COMPLETE
41736,4024,2024-08-08,COMPLETE
41737,1628,2024-12-13,Completed
41738,8321,2024-01-12,Cancelled
41739,7339,2024-01-25,Cancelled
41740,7018,2022-03-29,Completed
41741,8387,2023-03-06,Completed
41742,9847,2024-02-01,Completed
41743,995,2023-06-20,COMPLETE
41744,1606,2022-07-03,Completed
41745,1338,2025-06-23,Cancelled
41746,5556,2024-08-30,completed
41747,8390,2024-11-01,completed
41748,1369,2023-04-25,Cancelled
41749,2332,2024-09-09,Cancelled
41750,8872,2023-12-24,Cancelled
41751,9108,2024-07-03,COMPLETE
41752,7119,2025-02-13,COMPLETE
41753,6259,2023-04-27,Completed
41754,3722,2022-02-13,Cancelled
41755,1470,2023-05-05,completed
41756,6437,2024-09-09,Completed
41757,9566,2024-07-12,COMPLETE
41758,323,2025-05-21,COMPLETE
41759,3252,2024-03-02,Completed
41760,9635,2025-07-23,Cancelled
41761,4464,2025-03-11,COMPLETE
41762,9918,2023-01-09,completed
41763,8946,2025-01-25,COMPLETE
41764,8733,2025-02-28,Completed
41765,6430,2025-04-14,Completed
41766,5782,2025-01-26,Cancelled
41767,4405,2024-02-22,COMPLETE
41768,2838,2022-04-10,completed
41769,7100,2024-03-04,completed
41770,4913,2022-07-20,COMPLETE
41771,7089,2023-10-02,completed
41772,8583,2022-12-27,Completed
41773,2094,2023-08-07,completed
41774,6155,2024-09-09,Completed
41775,2064,2024-07-31,Cancelled
41776,7350,2025-10-06,COMPLETE
41777,9913,2022-04-26,completed
41778,8740,2023-10-19,Cancelled
41779,1075,2023-09-07,Cancelled
41780,4246,2025-07-15,completed
41781,1512,2023-10-24,Cancelled
41782,9475,2023-10-13,completed
41783,7459,2024-01-08,COMPLETE
41784,625,2024-04-29,COMPLETE
41785,5926,2025-02-20,COMPLETE
41786,7530,2023-03-03,COMPLETE
41787,6569,2024-01-31,Cancelled
41788,6438,2025-06-08,completed
41789,3800,2025-08-13,Completed
41790,8354,2022-04-08,COMPLETE
41791,523,2022-05-01,Completed
41792,9423,2025-11-30,Completed
41793,3053,2025-09-09,Completed
41794,7701,2023-11-14,completed
41795,9628,2025-12-28,Cancelled
41796,7787,2024-08-26,Completed
41797,3174,2022-12-26,Completed
41798,3069,2022-11-06,COMPLETE
41799,546,2024-03-19,COMPLETE
41800,7233,2023-07-27,COMPLETE
41801,4064,2023-01-05,COMPLETE
41802,7940,2025-05-02,Cancelled
41803,6505,2023-11-13,COMPLETE
41804,2795,2023-10-17,COMPLETE
41805,9528,2025-01-28,completed
41806,7238,2024-04-24,completed
41807,9226,2023-02-07,Completed
41808,4312,2023-05-06,Completed
41809,7932,2022-03-20,Completed
41810,8074,2023-07-12,COMPLETE
41811,9036,2025-06-10,completed
41812,7777,2025-02-03,Cancelled
41813,1433,2022-08-13,Cancelled
41814,7370,2022-03-07,Cancelled
41815,1241,2022-01-06,Cancelled
41816,1824,2022-11-26,COMPLETE
41817,6200,2025-03-19,completed
41818,3226,2024-01-23,COMPLETE
41819,3529,2022-12-29,Cancelled
41820,8091,2022-01-19,Completed
41821,7881,2025-12-19,Cancelled
41822,9708,2024-11-20,COMPLETE
41823,9227,2022-09-17,Completed
41824,9830,2022-07-09,completed
41825,6843,2022-05-22,Completed
41826,4510,2023-07-19,Cancelled
41827,5643,2025-06-01,Cancelled
41828,2449,2025-02-12,COMPLETE
41829,2827,2022-08-05,completed
41830,4665,2022-10-21,completed
41831,982,2025-02-19,COMPLETE
41832,2098,2025-11-05,completed
41833,8186,2023-03-20,completed
41834,2633,2025-11-13,completed
41835,2897,2022-01-09,completed
41836,3125,2025-03-01,COMPLETE
41837,4697,2024-04-24,completed
41838,9980,2024-02-06,Cancelled
41839,8400,2022-12-28,Cancelled
41840,2785,2023-03-17,completed
41841,5570,2022-01-08,completed
41842,4267,2025-06-26,completed
41843,5162,2024-11-17,Completed
41844,8908,2023-04-10,Cancelled
41845,3051,2025-04-13,completed
41846,3737,2023-05-07,COMPLETE
41847,590,2022-12-09,COMPLETE
41848,2953,2024-01-27,COMPLETE
41849,9595,2022-02-22,Completed
41850,9950,2023-08-13,completed
41851,7677,2025-09-07,completed
41852,8076,2023-08-30,Cancelled
41853,2826,2023-09-19,completed
41854,216,2023-03-18,Completed
41855,588,2023-10-18,completed
41856,2586,2023-06-28,COMPLETE
41857,2016,2025-08-25,completed
41858,2125,2025-12-12,COMPLETE
41859,4045,2025-10-31,Cancelled
41860,7992,2024-01-27,COMPLETE
41861,3030,2024-12-06,Completed
41862,5168,2024-06-13,COMPLETE
41863,3095,2022-01-22,Cancelled
41864,2113,2022-07-24,Cancelled
41865,7541,2023-12-28,COMPLETE
41866,3810,2022-02-19,COMPLETE
41867,6285,2024-07-31,completed
41868,3820,2024-01-23,Completed
41869,7345,2023-01-30,completed
41870,7935,2025-10-03,Completed
41871,5225,2024-02-25,COMPLETE
41872,9866,2024-11-08,COMPLETE
41873,3203,2024-04-05,COMPLETE
41874,8732,2023-06-18,COMPLETE
41875,1365,2022-10-10,completed
41876,5643,2022-01-02,COMPLETE
41877,9228,2025-03-17,completed
41878,5802,2023-08-12,completed
41879,2912,2023-10-23,Cancelled
41880,8074,2022-02-11,COMPLETE
41881,829,2025-03-28,COMPLETE
41882,2458,2024-12-22,COMPLETE
41883,9051,2022-09-17,completed
41884,2740,2023-02-24,Cancelled
41885,900,2023-04-19,COMPLETE
41886,5270,2023-05-07,COMPLETE
41887,7044,2022-08-24,completed
41888,8839,2025-04-22,completed
41889,6335,2024-05-23,completed
41890,5362,2025-06-13,Completed
41891,3671,2024-02-22,completed
41892,1219,2025-04-28,Cancelled
41893,8280,2025-02-28,COMPLETE
41894,3439,2023-03-12,Completed
41895,361,2024-11-13,completed
41896,116,2023-02-08,completed
41897,6933,2024-10-04,Cancelled
41898,3504,2024-10-08,completed
41899,480,2023-07-30,completed
41900,3496,2024-03-05,completed
41901,5334,2023-07-18,COMPLETE
41902,9188,2022-05-26,Completed
41903,3808,2024-03-27,COMPLETE
41904,3771,2025-04-26,Completed
41905,9338,2023-03-14,completed
41906,4804,2025-08-31,completed
41907,5040,2023-03-30,COMPLETE
41908,2749,2022-07-31,completed
41909,7,2022-08-16,completed
41910,1926,2024-08-23,Cancelled
41911,6813,2025-04-02,Cancelled
41912,2076,2022-01-16,completed
41913,4921,2025-07-22,COMPLETE
41914,1855,2025-11-25,COMPLETE
41915,723,2023-04-11,COMPLETE
41916,1804,2023-05-22,Cancelled
41917,3430,2023-12-29,Completed
41918,3553,2023-11-19,completed
41919,3461,2024-11-16,completed
41920,7075,2022-02-18,Cancelled
41921,4259,2022-09-04,completed
41922,5231,2023-12-15,Cancelled
41923,2719,2024-05-18,Cancelled
41924,1270,2023-04-26,completed
41925,5924,2023-03-17,completed
41926,8616,2023-05-14,Completed
41927,2659,2022-04-16,Completed
41928,6568,2023-06-22,Cancelled
41929,2749,2025-10-03,completed
41930,7415,2024-05-14,COMPLETE
41931,4818,2025-09-21,Cancelled
41932,2780,2025-02-07,Cancelled
41933,552,2022-04-19,COMPLETE
41934,913,2025-12-29,completed
41935,1383,2025-05-01,completed
41936,8598,2025-04-03,completed
41937,7736,2022-12-18,completed
41938,6974,2025-04-08,Cancelled
41939,569,2022-10-18,Completed
41940,655,2025-03-28,Cancelled
41941,1373,2022-10-15,completed
41942,9592,2023-05-20,COMPLETE
41943,1590,2025-08-04,completed
41944,9940,2022-10-21,completed
41945,4057,2022-12-05,COMPLETE
41946,9960,2024-10-18,completed
41947,5529,2022-11-02,Completed
41948,9134,2022-10-04,Completed
41949,3250,2022-06-13,COMPLETE
41950,8097,2023-10-03,completed
41951,3825,2024-11-09,Cancelled
41952,1140,2024-12-02,completed
41953,2887,2024-11-11,COMPLETE
41954,1766,2024-06-04,completed
41955,4956,2025-03-22,Completed
41956,2023,2025-07-22,Completed
41957,7836,2022-09-09,Completed
41958,9376,2022-04-14,Cancelled
41959,3592,2023-05-23,Cancelled
41960,4192,2022-08-28,Cancelled
41961,5244,2023-11-19,Cancelled
41962,7875,2025-06-23,Cancelled
41963,3719,2025-07-10,completed
41964,9216,2025-11-26,Completed
41965,5254,2024-01-22,COMPLETE
41966,2525,2024-06-06,Completed
41967,2062,2023-11-30,Completed
41968,2221,2023-08-13,Completed
41969,9128,2024-07-02,Completed
41970,8507,2023-01-04,Completed
41971,5925,2025-08-09,COMPLETE
41972,5202,2022-09-08,Completed
41973,6084,2022-02-04,Completed
41974,6135,2023-02-04,Completed
41975,6044,2025-04-15,COMPLETE
41976,1065,2025-04-28,COMPLETE
41977,5971,2025-11-11,completed
41978,3169,2025-12-09,COMPLETE
41979,5357,2024-07-07,COMPLETE
41980,2391,2022-12-22,Completed
41981,5085,2025-06-21,completed
41982,9895,2024-12-07,Completed
41983,462,2025-03-19,Completed
41984,4290,2025-10-21,Completed
41985,2381,2024-01-07,completed
41986,7452,2025-12-07,COMPLETE
41987,7583,2024-06-13,completed
41988,4748,2025-07-23,COMPLETE
41989,2317,2023-03-20,Completed
41990,3443,2023-04-21,Completed
41991,7500,2024-03-11,completed
41992,3198,2025-04-28,Cancelled
41993,9076,2025-02-14,COMPLETE
41994,1714,2025-11-30,COMPLETE
41995,5328,2025-07-23,COMPLETE
41996,9568,2024-01-28,completed
41997,6646,2023-07-24,completed
41998,7825,2025-04-02,Completed
41999,6258,2024-06-23,completed
42000,723,2023-10-23,COMPLETE
42001,2567,2022-04-06,completed
42002,2980,2022-10-11,Cancelled
42003,7464,2023-02-03,COMPLETE
42004,1194,2022-12-13,completed
42005,4260,2024-04-27,Cancelled
42006,7025,2024-03-09,completed
42007,5927,2024-11-22,completed
42008,3961,2022-10-11,COMPLETE
42009,6273,2025-07-26,Completed
42010,4848,2023-07-22,completed
42011,5848,2022-06-17,completed
42012,2891,2022-01-22,COMPLETE
42013,1878,2024-06-08,Cancelled
42014,4649,2025-05-23,completed
42015,8843,2022-02-27,COMPLETE
42016,947,2022-07-31,Completed
42017,8384,2022-05-09,completed
42018,7405,2024-09-01,Cancelled
42019,8191,2024-09-04,Cancelled
42020,8103,2022-03-29,Cancelled
42021,1071,2024-03-07,completed
42022,6493,2023-08-22,COMPLETE
42023,2858,2024-05-21,COMPLETE
42024,5733,2022-02-13,Completed
42025,3533,2024-10-08,Completed
42026,5071,2024-12-18,Cancelled
42027,153,2023-11-01,COMPLETE
42028,1651,2022-03-12,Cancelled
42029,3971,2025-05-25,Cancelled
42030,1331,2022-09-01,COMPLETE
42031,5774,2024-12-03,Cancelled
42032,285,2022-12-07,COMPLETE
42033,2591,2025-05-24,Cancelled
42034,5600,2024-03-16,Completed
42035,6783,2024-11-22,Cancelled
42036,4883,2025-06-14,completed
42037,3748,2022-03-31,COMPLETE
42038,6274,2023-07-06,Completed
42039,4839,2022-05-21,COMPLETE
42040,5907,2025-11-10,Completed
42041,3502,2024-12-02,Completed
42042,8432,2023-07-31,COMPLETE
42043,7720,2023-06-30,Cancelled
42044,8338,2023-03-18,COMPLETE
42045,8041,2024-11-09,completed
42046,9508,2025-03-23,Completed
42047,6062,2023-12-03,COMPLETE
42048,308,2024-01-24,Completed
42049,7990,2023-08-19,COMPLETE
42050,885,2025-09-23,completed
42051,7798,2022-06-17,completed
42052,8818,2024-10-07,completed
42053,3863,2023-09-04,completed
42054,6950,2023-04-23,Completed
42055,5140,2025-10-03,completed
42056,2308,2025-11-26,Cancelled
42057,7153,2022-01-29,Completed
42058,2245,2022-04-30,COMPLETE
42059,4486,2022-08-14,completed
42060,8895,2024-12-01,Cancelled
42061,8538,2022-04-01,completed
42062,7296,2023-04-24,completed
42063,6258,2024-01-03,Completed
42064,3007,2022-01-13,COMPLETE
42065,3279,2023-07-25,COMPLETE
42066,2896,2024-08-02,completed
42067,8023,2023-09-27,Cancelled
42068,6870,2024-02-14,completed
42069,709,2023-09-01,Cancelled
42070,1195,2023-03-10,Cancelled
42071,261,2022-11-18,Completed
42072,7490,2022-10-31,completed
42073,3236,2024-09-21,completed
42074,9454,2024-10-08,Completed
42075,8867,2023-06-29,COMPLETE
42076,7085,2025-09-12,COMPLETE
42077,9519,2025-04-02,Completed
42078,7056,2024-05-05,Cancelled
42079,8106,2024-06-09,COMPLETE
42080,8611,2024-12-02,completed
42081,1264,2025-09-30,COMPLETE
42082,197,2024-06-10,COMPLETE
42083,1291,2023-03-03,Cancelled
42084,1075,2023-03-21,completed
42085,5853,2025-02-20,COMPLETE
42086,7536,2023-11-27,Completed
42087,3438,2025-02-28,Cancelled
42088,8430,2022-05-25,completed
42089,946,2025-09-18,Cancelled
42090,6467,2022-12-20,Cancelled
42091,8899,2024-01-09,Completed
42092,9281,2025-07-12,COMPLETE
42093,8204,2023-04-05,COMPLETE
42094,2987,2024-09-21,Completed
42095,7149,2023-03-15,completed
42096,5472,2023-07-05,completed
42097,5910,2025-06-03,completed
42098,167,2023-11-08,completed
42099,9958,2023-07-08,Completed
42100,3164,2023-04-21,Completed
42101,4064,2024-10-09,Completed
42102,1841,2025-08-31,completed
42103,5647,2024-02-29,Cancelled
42104,4192,2024-09-22,Completed
42105,5750,2023-11-11,Completed
42106,7367,2023-04-15,completed
42107,8885,2023-01-28,Cancelled
42108,7283,2024-07-11,COMPLETE
42109,6972,2024-01-19,Cancelled
42110,7049,2024-09-20,COMPLETE
42111,1130,2023-12-15,completed
42112,5980,2025-04-23,COMPLETE
42113,7957,2023-04-09,completed
42114,1101,2023-11-21,COMPLETE
42115,7038,2023-03-17,Cancelled
42116,4788,2025-01-20,COMPLETE
42117,348,2022-11-28,Completed
42118,6629,2022-01-12,completed
42119,208,2025-05-13,completed
42120,7351,2024-10-04,COMPLETE
42121,1546,2025-08-12,Completed
42122,5070,2025-12-12,COMPLETE
42123,631,2024-05-26,completed
42124,2717,2024-03-04,completed
42125,8369,2025-05-24,COMPLETE
42126,3360,2024-03-12,completed
42127,3367,2024-02-18,Cancelled
42128,9813,2023-01-03,Cancelled
42129,8322,2025-06-14,COMPLETE
42130,7882,2022-03-18,completed
42131,2706,2024-03-11,Completed
42132,4231,2022-06-13,Completed
42133,773,2025-02-06,COMPLETE
42134,4509,2022-04-09,Cancelled
42135,7726,2022-06-23,Cancelled
42136,6285,2025-06-19,Cancelled
42137,9283,2025-10-29,completed
42138,9288,2025-06-12,COMPLETE
42139,3762,2025-05-13,completed
42140,5235,2022-10-31,COMPLETE
42141,900,2023-01-17,Completed
42142,4522,2023-01-30,COMPLETE
42143,5731,2022-08-07,completed
42144,588,2024-10-21,COMPLETE
42145,7448,2025-02-07,Completed
42146,3831,2024-02-27,Completed
42147,7139,2024-10-27,COMPLETE
42148,82,2025-07-22,Cancelled
42149,4904,2023-03-27,completed
42150,4856,2023-05-17,Cancelled
42151,2850,2023-01-25,completed
42152,4732,2024-09-02,COMPLETE
42153,3622,2025-08-26,completed
42154,915,2025-10-20,Cancelled
42155,1763,2024-12-08,Completed
42156,5933,2022-05-16,Cancelled
42157,9876,2025-01-29,COMPLETE
42158,4319,2022-03-20,completed
42159,9945,2025-08-14,completed
42160,6693,2024-08-09,COMPLETE
42161,6175,2025-09-10,Completed
42162,8431,2024-03-20,COMPLETE
42163,5674,2022-11-28,Completed
42164,1646,2023-06-25,COMPLETE
42165,2017,2023-03-08,Cancelled
42166,7817,2022-10-20,COMPLETE
42167,6858,2023-03-04,Completed
42168,2044,2022-01-03,completed
42169,8671,2024-05-25,completed
42170,1205,2024-01-19,Completed
42171,7051,2023-01-13,COMPLETE
42172,8566,2025-12-05,Completed
42173,5481,2023-01-01,completed
42174,5392,2022-10-05,completed
42175,5133,2024-09-22,completed
42176,5542,2025-11-27,Completed
42177,6029,2025-02-01,completed
42178,8591,2025-01-18,Cancelled
42179,7568,2023-05-24,Cancelled
42180,4265,2025-06-10,Completed
42181,1074,2022-12-23,COMPLETE
42182,3180,2022-11-20,COMPLETE
42183,3291,2025-08-20,Cancelled
42184,7874,2025-03-15,completed
42185,41,2022-09-08,completed
42186,7538,2025-01-08,Cancelled
42187,1656,2023-02-16,completed
42188,4635,2023-07-08,COMPLETE
42189,1345,2023-04-26,completed
42190,931,2025-10-31,COMPLETE
42191,9707,2025-09-20,completed
42192,9755,2024-10-08,Cancelled
42193,6169,2024-11-28,Completed
42194,2230,2025-09-05,COMPLETE
42195,8881,2023-07-27,completed
42196,8163,2024-10-14,completed
42197,3413,2022-10-17,COMPLETE
42198,2151,2022-04-02,Completed
42199,9091,2023-06-15,Cancelled
42200,8516,2024-04-07,completed
42201,5945,2022-04-06,Cancelled
42202,3779,2022-06-09,COMPLETE
42203,6236,2024-10-14,COMPLETE
42204,6659,2023-03-10,Completed
42205,5108,2024-11-18,COMPLETE
42206,878,2023-11-07,COMPLETE
42207,6837,2025-07-05,Cancelled
42208,3711,2024-03-22,completed
42209,335,2022-06-15,completed
42210,6248,2023-11-10,Completed
42211,1864,2024-04-12,Completed
42212,6056,2023-10-11,completed
42213,6584,2022-04-25,Completed
42214,5902,2023-09-19,completed
42215,4454,2025-11-07,COMPLETE
42216,7869,2024-02-29,COMPLETE
42217,8167,2025-05-31,COMPLETE
42218,4015,2024-09-11,Cancelled
42219,620,2024-01-27,COMPLETE
42220,7902,2025-11-20,Cancelled
42221,9605,2025-11-06,completed
42222,5462,2025-05-11,Completed
42223,261,2025-05-23,COMPLETE
42224,2645,2023-01-07,Cancelled
42225,4506,2022-05-02,Cancelled
42226,5505,2024-01-24,Cancelled
42227,3825,2024-04-26,COMPLETE
42228,6282,2023-02-07,COMPLETE
42229,152,2022-01-09,Completed
42230,7284,2023-04-21,Cancelled
42231,6879,2023-11-01,Cancelled
42232,5869,2023-09-18,completed
42233,47,2025-09-04,Completed
42234,8023,2025-09-02,COMPLETE
42235,8021,2023-08-19,Cancelled
42236,7541,2025-04-02,completed
42237,9823,2023-09-19,completed
42238,9858,2022-06-11,Completed
42239,3230,2025-06-21,Cancelled
42240,3225,2022-01-18,COMPLETE
42241,6513,2023-10-05,Completed
42242,5715,2024-11-14,Completed
42243,6334,2022-01-12,Cancelled
42244,2814,2025-04-10,Cancelled
42245,9473,2025-07-24,Cancelled
42246,3548,2023-09-15,Cancelled
42247,9407,2024-09-14,COMPLETE
42248,1211,2025-06-14,COMPLETE
42249,1648,2023-06-09,COMPLETE
42250,3382,2023-09-23,Cancelled
42251,2487,2022-01-12,Completed
42252,3678,2025-09-16,COMPLETE
42253,8151,2024-08-03,completed
42254,1322,2024-11-09,Completed
42255,5083,2025-06-23,Cancelled
42256,6965,2023-02-20,completed
42257,234,2023-06-27,Cancelled
42258,3137,2024-11-03,Completed
42259,3721,2024-06-01,completed
42260,1242,2025-12-01,completed
42261,3088,2022-03-04,COMPLETE
42262,8006,2024-07-24,completed
42263,8382,2024-09-05,Completed
42264,6589,2025-09-20,COMPLETE
42265,697,2024-05-31,Completed
42266,173,2022-05-21,COMPLETE
42267,5208,2022-09-21,completed
42268,4734,2025-12-08,COMPLETE
42269,7953,2022-12-22,Completed
42270,5374,2025-05-19,Completed
42271,8057,2025-10-23,Completed
42272,2853,2022-08-26,Cancelled
42273,4010,2023-12-03,completed
42274,4844,2022-10-11,Cancelled
42275,206,2024-07-03,Cancelled
42276,8567,2024-09-09,completed
42277,5032,2022-02-22,completed
42278,4209,2022-04-18,Cancelled
42279,779,2023-08-26,Completed
42280,7392,2025-04-08,Completed
42281,3778,2023-06-26,Cancelled
42282,415,2024-11-10,COMPLETE
42283,5509,2023-03-01,Completed
42284,7218,2024-06-06,COMPLETE
42285,7049,2024-04-25,Completed
42286,3583,2024-12-24,completed
42287,7690,2023-01-19,Cancelled
42288,2741,2023-02-03,Completed
42289,4964,2025-12-29,COMPLETE
42290,6554,2023-06-27,COMPLETE
42291,5228,2024-04-21,completed
42292,2398,2022-05-13,Cancelled
42293,3239,2025-01-23,Cancelled
42294,6459,2022-06-17,completed
42295,5035,2024-10-10,COMPLETE
42296,8804,2024-11-08,Completed
42297,8532,2022-07-04,Completed
42298,5180,2022-01-28,Cancelled
42299,102,2022-09-25,Completed
42300,1697,2025-07-22,Completed
42301,161,2022-11-19,completed
42302,7873,2025-03-01,completed
42303,2593,2023-10-05,COMPLETE
42304,3366,2024-02-01,Cancelled
42305,9368,2023-07-05,Completed
42306,1375,2025-01-02,Completed
42307,6961,2025-10-10,Cancelled
42308,9943,2022-06-19,completed
42309,1822,2023-05-30,completed
42310,4562,2024-09-24,COMPLETE
42311,9274,2025-12-04,completed
42312,4449,2022-07-12,Completed
42313,5753,2024-11-05,completed
42314,3037,2025-11-27,completed
42315,4752,2025-05-12,COMPLETE
42316,5415,2024-06-10,completed
42317,9367,2023-06-01,completed
42318,8218,2023-02-10,Completed
42319,8785,2022-01-26,Completed
42320,6765,2023-03-16,COMPLETE
42321,8472,2025-11-29,completed
42322,8019,2022-12-31,Completed
42323,5290,2024-06-23,completed
42324,3198,2024-11-20,completed
42325,6683,2022-11-15,completed
42326,5256,2023-10-05,completed
42327,6991,2024-02-06,Completed
42328,8573,2024-07-22,completed
42329,2189,2025-03-25,completed
42330,91,2022-07-20,Completed
42331,8055,2025-08-03,Cancelled
42332,6191,2024-07-07,COMPLETE
42333,4673,2024-08-26,Cancelled
42334,8605,2025-12-30,Completed
42335,4431,2022-10-02,Cancelled
42336,8990,2023-08-01,Cancelled
42337,7767,2022-11-14,COMPLETE
42338,6708,2023-01-28,COMPLETE
42339,7173,2025-10-05,Completed
42340,2774,2025-04-27,Cancelled
42341,7572,2023-08-31,Cancelled
42342,6174,2024-02-28,Cancelled
42343,1584,2023-10-05,Cancelled
42344,6779,2023-02-11,Cancelled
