product_id,product_name,category_id,supplier_id,unit_price
1727,Product_1727,15,87,1187.45
1728,Product_1728,20,114,1276.09
1729,Product_1729,17,139,692.01
1730,Product_1730,9,122,481.52
1731,Product_1731,13,14,1054.44
1732,Product_1732,13,13,1357.18
1733,Product_1733,5,88,1458.37
1734,Product_1734,14,80,438.89
1735,Product_1735,7,156,1434.48
1736,Product_1736,5,172,751.43
1737,Product_1737,12,63,462.52
1738,Product_1738,3,103,1482.66
1739,Product_1739,9,106,1317.32
1740,Product_1740,10,189,1040.16
1741,Product_1741,1,17,1342.94
1742,Product_1742,14,50,1023.82
1743,Product_1743,1,154,663.4
1744,Product_1744,10,135,1422.33
1745,Product_1745,11,123,1445.06
1746,Product_1746,20,79,474.69
1747,Product_1747,2,16,534.82
1748,Product_1748,2,17,577.17
1749,Product_1749,11,90,1234.11
1750,Product_1750,8,163,1187.76
1751,Product_1751,3,84,1474.76
1752,Product_1752,9,84,700.49
1753,Product_1753,16,151,1106.47
1754,Product_1754,16,197,1285.8
1755,Product_1755,10,9,335.74
1756,Product_1756,6,18,932.73
1757,Product_1757,20,75,823.82
1758,Product_1758,20,176,1115.53
1759,Product_1759,20,72,1044.66
1760,Product_1760,11,91,1220.12
1761,Product_1761,8,66,470.16
1762,Product_1762,20,23,328.45
1763,Product_1763,1,138,1208.77
1764,Product_1764,6,38,544.04
1765,Product_1765,8,128,434.92
1766,Product_1766,14,59,508.54
1767,Product_1767,3,68,104.2
1768,Product_1768,2,85,1160.85
1769,Product_1769,1,119,1074.16
1770,Product_1770,11,171,831.28
1771,Product_1771,6,12,1075.55
1772,Product_1772,8,112,562.83
1773,Product_1773,7,116,446.58
1774,Product_1774,6,181,1294.14
1775,Product_1775,18,142,636.57
1776,Product_1776,12,52,297.89
1777,Product_1777,8,84,1124.82
1778,Product_1778,19,111,507.13
1779,Product_1779,5,200,321.72
1780,Product_1780,19,61,45.69
1781,Product_1781,9,169,1456.05
1782,Product_1782,12,21,703.6
1783,Product_1783,15,176,246.83
1784,Product_1784,13,56,1137.93
1785,Product_1785,13,35,1332.04
1786,Product_1786,5,44,794.31
1787,Product_1787,2,39,47.4
1788,Product_1788,19,143,550.89
1789,Product_1789,8,140,368.44
1790,Product_1790,14,117,956.41
1791,Product_1791,6,8,780.69
1792,Product_1792,7,124,536.83
1793,Product_1793,14,101,974.52
1794,Product_1794,6,67,878.72
1795,Product_1795,16,94,1360.2
1796,Product_1796,4,93,897.22
1797,Product_1797,7,129,764.03
1798,Product_1798,16,80,1236.39
1799,Product_1799,4,42,307.62
1800,Product_1800,7,31,369.13
1801,Product_1801,2,122,1176.44
1802,Product_1802,8,74,666.31
1803,Product_1803,10,158,616.81
1804,Product_1804,2,43,1331.18
1805,Product_1805,6,26,917.11
1806,Product_1806,4,12,1205.35
1807,Product_1807,1,127,1215.71
1808,Product_1808,6,104,184.44
1809,Product_1809,12,187,982.29
1810,Product_1810,14,69,1429.01
1811,Product_1811,15,73,722.64
1812,Product_1812,18,11,1099.61
1813,Product_1813,17,47,852.27
1814,Product_1814,9,23,311.24
1815,Product_1815,15,81,296.81
1816,Product_1816,18,171,653.58
1817,Product_1817,18,77,727.07
1818,Product_1818,5,123,757.18
1819,Product_1819,16,167,1432.73
1820,Product_1820,9,73,154.88
1821,Product_1821,3,55,573.89
1822,Product_1822,12,18,774.25
1823,Product_1823,14,94,1444.85
1824,Product_1824,1,170,758.95
1825,Product_1825,9,154,1164.04
1826,Product_1826,9,18,1125.17
1827,Product_1827,20,128,851.83
1828,Product_1828,13,41,200.4
1829,Product_1829,8,170,332.04
1830,Product_1830,11,33,364.01
1831,Product_1831,14,43,62.8
1832,Product_1832,16,14,571.93
1833,Product_1833,11,183,917.72
1834,Product_1834,19,58,220.68
1835,Product_1835,10,138,266.68
1836,Product_1836,8,28,1061.94
1837,Product_1837,11,14,258.03
1838,Product_1838,8,154,207.33
1839,Product_1839,20,74,1466.87
1840,Product_1840,10,145,27.03
1841,Product_1841,17,162,491.49
1842,Product_1842,11,14,57.23
1843,Product_1843,12,154,1257.88
1844,Product_1844,10,162,877.39
1845,Product_1845,20,24,76.69
1846,Product_1846,17,104,924.97
1847,Product_1847,3,70,189.03
1848,Product_1848,7,20,746.12
1849,Product_1849,3,167,1005.77
1850,Product_1850,17,121,227.02
1851,Product_1851,8,173,748.09
1852,Product_1852,19,34,688.83
1853,Product_1853,14,150,1374.05
1854,Product_1854,5,71,1493.57
1855,Product_1855,19,33,983.44
1856,Product_1856,13,6,1283.01
1857,Product_1857,18,16,972.09
1858,Product_1858,11,200,1315.05
1859,Product_1859,12,109,652.74
1860,Product_1860,8,23,913.94
1861,Product_1861,12,146,1268.53
1862,Product_1862,1,14,1377.54
1863,Product_1863,18,50,41.9
1864,Product_1864,2,61,160.41
1865,Product_1865,12,36,1397.1
1866,Product_1866,19,15,854.92
1867,Product_1867,7,5,1485.34
1868,Product_1868,7,53,1189.99
1869,Product_1869,1,48,1228.12
1870,Product_1870,18,11,582.25
1871,Product_1871,8,2,390.02
1872,Product_1872,10,87,899.4
1873,Product_1873,1,24,1319.15
1874,Product_1874,15,68,1089.92
1875,Product_1875,15,79,710.9
1876,Product_1876,4,12,1131.03
1877,Product_1877,10,187,1037.14
1878,Product_1878,8,67,1370.01
1879,Product_1879,14,160,399.02
1880,Product_1880,13,36,183.37
1881,Product_1881,17,149,707.73
1882,Product_1882,7,112,544.82
1883,Product_1883,6,198,1462.42
1884,Product_1884,9,194,16.22
1885,Product_1885,20,122,1400.41
1886,Product_1886,20,137,1432.84
1887,Product_1887,8,44,81.18
1888,Product_1888,14,59,1334.91
1889,Product_1889,20,152,708.81
1890,Product_1890,3,127,1150.4
1891,Product_1891,13,63,123.49
1892,Product_1892,9,41,1433.03
1893,Product_1893,9,76,913.28
1894,Product_1894,11,107,1348.55
1895,Product_1895,6,130,1011.08
1896,Product_1896,12,95,807.53
1897,Product_1897,4,28,262.88
1898,Product_1898,4,144,271.04
1899,Product_1899,17,59,711.49
1900,Product_1900,7,129,1306.31
1901,Product_1901,6,86,177.25
1902,Product_1902,20,1,1497.59
1903,Product_1903,8,31,1314.49
1904,Product_1904,7,22,591.88
1905,Product_1905,8,187,383.41
1906,Product_1906,9,119,1383.38
1907,Product_1907,1,28,189.2
1908,Product_1908,3,116,524.2
1909,Product_1909,18,76,130.45
1910,Product_1910,19,27,1430.43
1911,Product_1911,11,87,928.35
1912,Product_1912,16,129,507.59
1913,Product_1913,18,124,416.85
1914,Product_1914,6,107,668.92
1915,Product_1915,2,130,141.61
1916,Product_1916,4,95,1334.58
1917,Product_1917,5,66,768.86
1918,Product_1918,14,177,1089.02
1919,Product_1919,1,19,354.45
1920,Product_1920,14,156,758.11
1921,Product_1921,13,198,320.57
1922,Product_1922,16,167,1225.06
1923,Product_1923,4,19,1164.04
1924,Product_1924,6,127,226.56
1925,Product_1925,9,116,116.39
1926,Product_1926,1,64,1237.17
1927,Product_1927,17,58,168.92
1928,Product_1928,4,17,824.98
1929,Product_1929,6,198,804.06
1930,Product_1930,16,79,308.4
1931,Product_1931,7,41,889.08
1932,Product_1932,5,5,756.62
1933,Product_1933,9,23,766.24
1934,Product_1934,19,197,542.75
1935,Product_1935,1,126,1258.45
1936,Product_1936,8,10,131.13
1937,Product_1937,20,68,660.74
1938,Product_1938,4,140,393.43
1939,Product_1939,17,111,1273.41
1940,Product_1940,1,138,341.5
1941,Product_1941,2,60,1151.7
1942,Product_1942,14,127,919.22
1943,Product_1943,2,30,1312.81
1944,Product_1944,1,114,892.72
1945,Product_1945,13,152,836.94
1946,Product_1946,8,69,1202.69
1947,Product_1947,9,13,845.92
1948,Product_1948,20,9,1267.59
1949,Product_1949,2,146,78.73
1950,Product_1950,17,163,745.25
1951,Product_1951,6,132,1219.97
1952,Product_1952,3,169,1273.31
1953,Product_1953,20,26,1251.91
1954,Product_1954,17,125,908.55
1955,Product_1955,6,44,1490.99
1956,Product_1956,8,170,276.17
1957,Product_1957,14,10,265.81
1958,Product_1958,10,105,54.07
1959,Product_1959,20,106,1484.06
1960,Product_1960,10,1,525.29
1961,Product_1961,15,182,1144.27
1962,Product_1962,8,144,94.27
1963,Product_1963,11,46,451.54
1964,Product_1964,16,141,937.65
1965,Product_1965,3,64,789.55
1966,Product_1966,15,78,315.58
1967,Product_1967,13,87,695.08
1968,Product_1968,11,183,167.63
1969,Product_1969,14,63,816.34
1970,Product_1970,7,146,149.93
1971,Product_1971,19,61,955.72
1972,Product_1972,15,92,237.26
1973,Product_1973,6,123,822.89
1974,Product_1974,20,20,198.04
1975,Product_1975,7,193,604.06
1976,Product_1976,14,64,530.99
1977,Product_1977,4,76,1135.83
1978,Product_1978,9,192,963.54
1979,Product_1979,7,107,1405.95
1980,Product_1980,15,141,1383.26
1981,Product_1981,3,196,1088.87
1982,Product_1982,5,198,1157.03
1983,Product_1983,17,57,939.24
1984,Product_1984,1,45,1039.04
1985,Product_1985,1,120,927.75
1986,Product_1986,16,86,471.09
1987,Product_1987,14,38,529.28
1988,Product_1988,11,182,864.23
1989,Product_1989,14,164,1081.66
1990,Product_1990,8,67,612.15
1991,Product_1991,19,121,218.29
1992,Product_1992,2,126,691.83
1993,Product_1993,10,11,1444.97
1994,Product_1994,5,98,325.06
1995,Product_1995,15,155,975.36
1996,Product_1996,1,87,1473.9
1997,Product_1997,2,145,567.48
1998,Product_1998,19,122,1332.39
1999,Product_1999,17,98,1296.69
2000,Product_2000,15,33,511.87
